日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-06-06,300661,4.31,4.79,4.79,4.31,67,287340.0,15.89,58.61,1.77,0.04
2017-06-07,300661,5.37,5.37,5.37,5.37,14,66122.0,0.0,12.11,0.58,0.01
2017-06-08,300661,6.01,6.01,6.01,6.01,49,254555.0,0.0,11.92,0.64,0.03
2017-06-09,300661,6.71,6.71,6.71,6.71,59,337185.0,0.0,11.65,0.7,0.04
2017-06-12,300661,7.48,7.48,7.48,7.48,278,1747786.0,0.0,11.48,0.77,0.19
2017-06-13,300661,8.33,8.33,8.33,8.33,1534,10609074.0,0.0,11.36,0.85,1.02
2017-06-14,300661,9.26,9.26,9.26,9.26,4051,30820616.0,0.0,11.16,0.93,2.7
2017-06-15,300661,9.39,8.99,9.64,8.95,74659,562878512.0,7.45,-2.92,-0.27,49.77
2017-06-16,300661,9.06,8.56,9.13,8.56,49117,354784992.0,6.34,-4.78,-0.43,32.74
2017-06-19,300661,8.35,8.35,8.64,8.24,30124,209419129.0,4.67,-2.45,-0.21,20.08
2017-06-20,300661,8.44,8.45,8.52,8.28,26704,186375640.0,2.87,1.2,0.1,17.8
2017-06-21,300661,8.38,8.18,8.39,8.13,21668,148163709.0,3.08,-3.2,-0.27,14.45
2017-06-22,300661,8.2,8.5,8.62,8.13,32884,228238501.0,5.99,3.91,0.32,21.92
2017-06-23,300661,8.39,8.49,8.64,8.2,22623,157992813.0,5.18,-0.12,-0.01,15.08
2017-06-26,300661,8.42,8.16,8.44,8.13,24531,168332365.0,3.65,-3.89,-0.33,16.35
2017-06-27,300661,8.16,7.92,8.29,7.89,26320,176603688.0,4.9,-2.94,-0.24,17.55
2017-06-28,300661,7.8,7.85,8.06,7.77,15514,102544314.0,3.66,-0.88,-0.07,10.34
2017-06-29,300661,7.9,7.87,7.97,7.8,11700,77098591.0,2.17,0.25,0.02,7.8
2017-06-30,300661,7.85,8.09,8.2,7.84,19738,132637668.0,4.57,2.8,0.22,13.16
2017-07-03,300661,8.05,8.12,8.2,7.97,11250,75777903.0,2.84,0.37,0.03,7.5
2017-07-04,300661,8.14,8.02,8.2,7.97,14402,96650548.0,2.83,-1.23,-0.1,9.6
2017-07-05,300661,8.03,8.23,8.26,7.99,21180,143687469.0,3.37,2.62,0.21,14.12
2017-07-06,300661,8.22,8.11,8.23,7.97,17621,119200627.0,3.16,-1.46,-0.12,11.75
2017-07-07,300661,8.11,8.33,8.47,8.06,23632,163384028.0,5.06,2.71,0.22,15.75
2017-07-10,300661,8.17,7.68,8.18,7.64,23767,157141847.0,6.48,-7.8,-0.65,15.84
2017-07-11,300661,7.7,7.55,7.75,7.53,11048,70921628.0,2.86,-1.69,-0.13,7.37
2017-07-12,300661,7.53,7.68,7.7,7.43,9438,59972453.0,3.58,1.72,0.13,6.29
2017-07-13,300661,7.65,7.5,7.66,7.48,9582,60804896.0,2.34,-2.34,-0.18,6.39
2017-07-14,300661,7.5,7.28,7.52,7.23,10466,64783461.0,3.87,-2.93,-0.22,6.98
2017-07-17,300661,7.13,6.45,7.13,6.45,18591,106334250.0,9.34,-11.4,-0.83,12.39
2017-07-18,300661,6.38,6.57,6.67,6.36,9769,54380729.0,4.81,1.86,0.12,6.51
2017-07-19,300661,6.5,6.5,6.54,6.28,9632,53168562.0,3.96,-1.07,-0.07,6.42
2017-07-20,300661,6.43,6.48,6.7,6.43,8705,48977476.0,4.15,-0.31,-0.02,5.8
2017-07-21,300661,6.44,6.44,6.59,6.39,5677,31488129.0,3.09,-0.62,-0.04,3.78
2017-07-24,300661,6.32,6.57,6.65,6.32,7800,43347210.0,5.12,2.02,0.13,5.2
2017-07-25,300661,6.55,6.56,6.63,6.47,4775,26695223.0,2.44,-0.15,-0.01,3.18
2017-07-26,300661,6.6,6.5,6.65,6.47,7200,40358817.0,2.74,-0.91,-0.06,4.8
2017-07-27,300661,6.46,6.76,6.86,6.43,11961,68034118.0,6.62,4.0,0.26,7.97
2017-07-28,300661,6.75,6.63,6.76,6.62,8210,46718500.0,2.07,-1.92,-0.13,5.47
2017-07-31,300661,6.63,6.69,6.8,6.59,8032,45976738.0,3.17,0.9,0.06,5.35
2017-08-01,300661,6.69,6.85,6.95,6.68,11940,69515997.0,4.04,2.39,0.16,7.96
2017-08-02,300661,6.81,6.62,6.81,6.59,7445,42544489.0,3.21,-3.36,-0.23,4.96
2017-08-03,300661,6.6,6.71,6.86,6.55,7375,42300266.0,4.68,1.36,0.09,4.92
2017-08-04,300661,6.69,6.53,6.75,6.52,7946,44878251.0,3.43,-2.68,-0.18,5.3
2017-08-07,300661,6.5,6.5,6.64,6.46,5609,31393777.0,2.76,-0.46,-0.03,3.74
2017-08-08,300661,6.52,6.4,6.52,6.29,10950,59962729.0,3.54,-1.54,-0.1,7.3
2017-08-09,300661,6.38,6.36,6.45,6.33,6102,33366182.0,1.88,-0.63,-0.04,4.07
2017-08-10,300661,6.4,6.15,6.41,6.08,9770,52369702.0,5.19,-3.3,-0.21,6.51
2017-08-11,300661,6.15,6.09,6.18,6.09,5783,30610677.0,1.46,-0.98,-0.06,3.86
2017-08-14,300661,6.07,6.21,6.24,6.07,5169,27583548.0,2.79,1.97,0.12,3.45
2017-08-15,300661,6.25,6.29,6.31,6.2,5202,27953069.0,1.77,1.29,0.08,3.47
2017-08-16,300661,6.29,6.5,6.58,6.24,12853,71122865.0,5.41,3.34,0.21,8.57
2017-08-17,300661,6.49,6.51,6.56,6.43,8415,46837252.0,2.0,0.15,0.01,5.61
2017-08-18,300661,6.42,6.47,6.49,6.42,4839,26730599.0,1.08,-0.61,-0.04,3.23
2017-08-21,300661,6.47,6.66,6.71,6.46,8362,47195447.0,3.86,2.94,0.19,5.57
2017-08-22,300661,6.61,6.65,6.7,6.58,8232,46558883.0,1.8,-0.15,-0.01,5.49
2017-08-23,300661,6.65,6.7,6.83,6.52,11014,62830048.0,4.66,0.75,0.05,7.34
2017-08-24,300661,6.71,6.81,7.06,6.69,24085,141133663.0,5.52,1.64,0.11,16.06
2017-08-25,300661,6.71,6.98,7.05,6.71,17027,99647632.0,4.99,2.5,0.17,11.35
2017-08-28,300661,7.07,7.42,7.77,7.05,23870,148057049.0,10.32,6.3,0.44,15.91
2017-08-29,300661,7.38,7.29,7.69,7.26,23865,149869601.0,5.8,-1.75,-0.13,15.91
2017-08-30,300661,7.26,7.2,7.42,7.13,12208,74602864.0,3.98,-1.23,-0.09,8.14
2017-08-31,300661,7.17,7.54,7.57,7.17,17333,108355432.0,5.56,4.72,0.34,11.56
2017-09-01,300661,7.59,7.52,7.67,7.33,16337,102435374.0,4.51,-0.27,-0.02,10.89
2017-09-04,300661,7.56,7.57,7.92,7.5,20768,134499658.0,5.59,0.66,0.05,13.85
2017-09-05,300661,7.56,7.87,7.98,7.56,18970,123853603.0,5.55,3.96,0.3,12.65
2017-09-06,300661,7.87,8.0,8.0,7.74,17102,112705941.0,3.3,1.65,0.13,11.4
2017-09-07,300661,8.17,8.11,8.9,8.04,31711,222600899.0,10.75,1.38,0.11,21.14
2017-09-08,300661,8.09,7.93,8.3,7.83,22108,147957085.0,5.8,-2.22,-0.18,14.74
2017-09-11,300661,7.89,8.17,8.21,7.89,13950,93819364.0,4.04,3.03,0.24,9.3
2017-09-12,300661,8.06,7.72,8.14,7.7,21113,138929840.0,5.39,-5.51,-0.45,14.08
2017-09-13,300661,7.75,8.03,8.06,7.71,16977,112371762.0,4.53,4.02,0.31,11.32
2017-09-14,300661,7.98,7.89,8.24,7.87,11729,78429277.0,4.61,-1.74,-0.14,7.82
2017-09-15,300661,7.89,7.61,7.95,7.5,14967,97242818.0,5.7,-3.55,-0.28,9.98
2017-09-18,300661,7.54,8.22,8.29,7.54,19788,132243904.0,9.86,8.02,0.61,13.19
2017-09-19,300661,8.51,8.6,8.93,8.44,35121,251916521.0,5.96,4.62,0.38,23.41
2017-09-20,300661,8.76,9.12,9.45,8.53,33793,249894017.0,10.7,6.05,0.52,22.53
2017-09-21,300661,9.24,9.59,10.13,9.18,52926,420467584.0,10.42,5.15,0.47,35.28
2017-09-22,300661,9.47,9.52,9.79,9.18,30210,234328711.0,6.36,-0.73,-0.07,20.14
2017-09-25,300661,9.52,8.89,9.64,8.85,29146,220390983.0,8.3,-6.62,-0.63,19.43
2017-09-26,300661,8.98,8.59,8.98,8.34,23270,166476508.0,7.2,-3.37,-0.3,15.51
2017-09-27,300661,8.68,9.01,9.07,8.44,24759,178780514.0,7.33,4.89,0.42,16.51
