日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-12-06,600909,6.16,7.34,7.34,6.16,3362,3090101.0,22.82,41.97,2.17,0.04
2016-12-07,600909,8.05,8.05,8.05,8.05,1942,1971313.0,0.0,9.67,0.71,0.02
2016-12-08,600909,8.83,8.83,8.83,8.83,4064,4539957.0,0.0,9.69,0.78,0.05
2016-12-09,600909,9.7,9.7,9.7,9.7,10408,12791899.0,0.0,9.85,0.87,0.13
2016-12-12,600909,10.64,10.64,10.64,10.64,42082,56895216.0,0.0,9.69,0.94,0.53
2016-12-13,600909,10.93,11.68,11.68,10.65,3406006,4936130048.0,9.68,9.77,1.04,42.58
2016-12-14,600909,11.79,11.01,11.79,10.91,3009754,4314236672.0,7.53,-5.74,-0.67,37.62
2016-12-15,600909,10.81,11.76,12.08,10.74,3069392,4541379072.0,12.17,6.81,0.75,38.37
2016-12-16,600909,11.48,11.56,11.75,11.26,1816510,2652029504.0,4.17,-1.7,-0.2,22.71
2016-12-19,600909,11.47,11.17,11.47,10.95,1205763,1706284080.0,4.5,-3.37,-0.39,15.07
2016-12-20,600909,11.13,11.34,11.64,11.12,1431871,2078049312.0,4.66,1.52,0.17,17.9
2016-12-21,600909,11.47,11.42,11.69,11.13,1370027,1984628800.0,4.94,0.71,0.08,17.13
2016-12-22,600909,11.33,11.11,11.35,11.01,1002882,1420798688.0,2.98,-2.71,-0.31,12.54
2016-12-23,600909,10.95,10.26,11.03,10.25,1655431,2218503040.0,7.02,-7.65,-0.85,20.69
2016-12-26,600909,10.08,10.33,10.42,9.81,964627,1238632784.0,5.95,0.68,0.07,12.06
2016-12-27,600909,10.23,10.01,10.26,9.98,751890,962310912.0,2.71,-3.1,-0.32,9.4
2016-12-28,600909,10.02,9.9,10.15,9.8,586216,741572112.0,3.5,-1.1,-0.11,7.33
2016-12-29,600909,9.85,9.9,10.08,9.72,609270,767714336.0,3.64,0.0,0.0,7.62
2016-12-30,600909,9.86,9.9,10.0,9.8,482713,605421984.0,2.02,0.0,0.0,6.03
2017-01-03,600909,9.96,9.96,10.06,9.9,453249,573261440.0,1.62,0.61,0.06,5.67
2017-01-04,600909,10.0,9.87,10.0,9.75,716752,894323696.0,2.51,-0.9,-0.09,8.96
2017-01-05,600909,9.86,9.6,9.86,9.57,840569,1034442144.0,2.94,-2.74,-0.27,10.51
