日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2008-01-02,600376,15.93,17.08,17.08,15.29,57736,227925033.0,11.78,12.37,1.88,3.97
2008-01-03,600376,17.22,17.52,18.29,16.45,32811,135244629.0,10.77,2.58,0.44,2.25
2008-01-04,600376,17.07,17.46,17.68,16.54,33041,132244812.0,6.51,-0.34,-0.06,2.27
2008-01-07,600376,17.17,17.99,18.34,16.61,24998,104578021.0,9.91,3.04,0.53,1.72
2008-01-08,600376,17.68,16.55,17.68,16.45,41946,168349475.0,6.84,-8.0,-1.44,2.88
2008-01-09,600376,16.33,16.56,16.75,15.68,28350,109319385.0,6.47,0.06,0.01,1.95
2008-01-10,600376,16.42,18.5,18.57,16.42,56698,236249205.0,12.98,11.71,1.94,3.9
2008-01-11,600376,18.52,18.29,19.17,18.11,27818,120870359.0,5.73,-1.14,-0.21,1.91
2008-01-14,600376,18.29,18.48,19.3,18.27,16054,69878636.0,5.63,1.04,0.19,1.1
2008-01-15,600376,18.5,18.25,18.91,18.08,12869,55396687.0,4.49,-1.24,-0.23,0.88
2008-01-16,600376,18.15,16.99,18.24,16.96,35386,145330683.0,7.01,-6.9,-1.26,2.43
2008-01-17,600376,16.73,16.57,17.47,15.93,14988,58428741.0,9.06,-2.47,-0.42,1.03
2008-01-18,600376,16.19,16.75,16.95,16.19,7826,30585421.0,4.59,1.09,0.18,0.54
2008-01-21,600376,16.85,15.99,16.9,15.17,25171,97497129.0,10.33,-4.54,-0.76,1.73
2008-01-22,600376,15.68,14.03,15.68,14.03,26185,92513110.0,10.32,-12.26,-1.96,1.8
2008-01-23,600376,13.99,15.57,15.61,13.99,31223,113047901.0,11.55,10.98,1.54,2.15
2008-01-24,600376,15.68,16.11,17.22,15.32,41338,160471268.0,12.2,3.47,0.54,2.84
2008-01-25,600376,16.19,17.64,18.08,15.73,35307,144520659.0,14.59,9.5,1.53,2.43
2008-01-28,600376,16.96,16.65,17.88,16.2,21427,87028258.0,9.52,-5.61,-0.99,1.47
2008-01-29,600376,16.58,17.63,17.99,16.58,21254,87912161.0,8.47,5.89,0.98,1.46
2008-01-30,600376,18.88,17.77,19.47,17.47,21779,92639965.0,11.34,0.79,0.14,1.5
2008-01-31,600376,17.42,16.93,17.47,15.94,25594,101263057.0,8.61,-4.73,-0.84,1.76
2008-02-01,600376,16.93,15.47,16.96,15.06,26167,98962010.0,11.22,-8.62,-1.46,1.8
2008-02-04,600376,15.68,16.43,16.93,15.68,33206,128337677.0,8.08,6.21,0.96,2.28
2008-02-05,600376,16.42,15.66,16.42,15.63,15872,60472272.0,4.81,-4.69,-0.77,1.09
2008-02-13,600376,15.61,15.11,15.61,14.65,17086,61587950.0,6.13,-3.51,-0.55,1.17
