日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-08-18,603986,2.43,3.44,3.44,2.43,74,247268.0,63.92,117.72,1.86,0.03
2016-08-19,603986,4.05,4.05,4.05,4.05,5,18420.0,0.0,17.73,0.61,0.0
2016-08-22,603986,4.72,4.72,4.72,4.72,29,117508.0,0.0,16.54,0.67,0.01
2016-08-23,603986,5.46,5.46,5.46,5.46,11,49027.0,0.0,15.68,0.74,0.0
2016-08-24,603986,6.27,6.27,6.27,6.27,46,225538.0,0.0,14.84,0.81,0.02
2016-08-25,603986,7.17,7.17,7.17,7.17,72,386139.0,0.0,14.35,0.9,0.03
2016-08-26,603986,8.15,8.15,8.15,8.15,55,326260.0,0.0,13.67,0.98,0.02
2016-08-29,603986,9.23,9.23,9.23,9.23,140,915653.0,0.0,13.25,1.08,0.06
2016-08-30,603986,10.42,10.42,10.42,10.42,151,1085242.0,0.0,12.89,1.19,0.06
2016-08-31,603986,11.73,11.73,11.73,11.73,281,2215933.0,0.0,12.57,1.31,0.11
2016-09-01,603986,13.17,13.17,13.17,13.17,128,1112850.0,0.0,12.28,1.44,0.05
2016-09-02,603986,14.75,14.75,14.75,14.75,693,6622762.0,0.0,12.0,1.58,0.28
2016-09-05,603986,16.49,16.49,16.49,16.49,695,7307142.0,0.0,11.8,1.74,0.28
2016-09-06,603986,18.41,18.41,18.41,18.41,546,6313777.0,0.0,11.64,1.92,0.22
2016-09-07,603986,20.52,20.52,20.52,20.52,1366,17376349.0,0.0,11.46,2.11,0.55
2016-09-08,603986,22.83,22.83,22.83,22.83,1745,24410871.0,0.0,11.26,2.31,0.7
2016-09-09,603986,25.38,25.38,25.38,25.38,1812,27883637.0,0.0,11.17,2.55,0.72
2016-09-12,603986,28.19,28.19,28.19,28.19,48831,826616928.0,0.0,11.07,2.81,19.53
2016-09-13,603986,30.83,28.56,30.83,28.01,159508,2822922752.0,10.0,1.31,0.37,63.8
2016-09-14,603986,29.61,29.77,31.68,29.59,104110,1887215104.0,7.32,4.24,1.21,41.64
2017-03-13,603986,33.01,33.01,33.01,33.01,18119,354712336.0,0.0,10.88,3.24,7.25
2017-03-14,603986,36.58,36.58,36.58,36.58,1038,22363021.0,0.0,10.81,3.57,0.42
