日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-05-04,603501,6.43,6.43,6.43,6.43,150,151225.0,0.0,55.31,2.29,0.04
2017-05-05,603501,7.18,7.18,7.18,7.18,52,57513.0,0.0,11.66,0.75,0.01
2017-05-08,603501,8.0,8.0,8.0,8.0,87,106401.0,0.0,11.42,0.82,0.02
2017-05-09,603501,8.9,8.9,8.9,8.9,91,121830.0,0.0,11.25,0.9,0.02
2017-05-10,603501,9.9,9.9,9.9,9.9,106,156880.0,0.0,11.24,1.0,0.03
2017-05-11,603501,11.0,11.0,11.0,11.0,394,641432.0,0.0,11.11,1.1,0.09
2017-05-12,603501,12.21,12.21,12.21,12.21,972,1739957.0,0.0,11.0,1.21,0.23
2017-05-15,603501,13.53,13.53,13.53,13.53,773,1522987.0,0.0,10.81,1.32,0.19
2017-05-16,603501,14.99,14.99,14.99,14.99,3002,6504316.0,0.0,10.79,1.46,0.72
2017-05-17,603501,16.6,16.6,16.6,16.6,1642,3913956.0,0.0,10.74,1.61,0.39
2017-05-18,603501,18.36,18.36,18.36,18.36,1527,4003060.0,0.0,10.6,1.76,0.37
2017-05-19,603501,20.3,16.93,20.3,16.76,243098,631737760.0,19.28,-7.79,-1.43,58.44
2017-05-22,603501,15.9,15.13,16.21,15.13,123576,277131696.0,6.38,-10.63,-1.8,29.71
2017-05-23,603501,14.28,15.37,15.58,14.22,139664,301875264.0,8.99,1.59,0.24,33.57
2017-05-24,603501,14.98,15.6,15.82,14.79,126769,281045392.0,6.7,1.5,0.23,30.47
2017-05-25,603501,15.46,14.64,15.5,14.29,116882,249982025.0,7.76,-6.15,-0.96,28.1
2017-05-26,603501,14.69,15.18,15.88,14.69,115731,254669262.0,8.13,3.69,0.54,27.82
2017-05-31,603501,15.98,15.84,16.8,15.74,190691,449269760.0,6.98,4.35,0.66,45.84
2017-06-01,603501,15.04,14.15,15.35,14.15,142729,301910128.0,7.58,-10.67,-1.69,34.31
2017-06-02,603501,13.32,13.86,14.34,13.18,78078,155174183.0,8.2,-2.05,-0.29,18.77
2017-09-27,603501,15.36,15.36,15.36,15.36,6989,15493815.0,0.0,10.82,1.5,1.68
2017-09-28,603501,17.01,17.01,17.01,17.01,6320,15413553.0,0.0,10.74,1.65,1.52
2017-10-09,603501,18.81,18.81,18.81,18.81,8384,22493118.0,0.0,10.58,1.8,2.02
