日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-02-21,688169,164.4,175.37,189.5,156.39,112927,5423759234.0,36.02,90.79,83.45,72.7
2020-02-24,688169,170.64,161.48,173.5,160.03,50303,2376652912.0,7.68,-7.92,-13.89,32.38
2020-02-25,688169,153.47,164.03,166.95,151.67,34847,1614975807.0,9.46,1.58,2.55,22.43
2020-02-26,688169,161.12,154.56,162.58,152.74,26776,1207243210.0,6.0,-5.77,-9.47,17.24
2020-02-27,688169,155.82,145.51,155.82,145.15,25818,1098879080.0,6.9,-5.86,-9.05,16.62
2020-02-28,688169,142.53,150.92,154.38,140.35,25877,1104687796.0,9.64,3.72,5.41,16.66
2020-03-02,688169,151.06,154.79,156.25,146.91,18853,827243846.0,6.19,2.56,3.87,12.14
2020-03-03,688169,157.07,150.59,158.22,150.56,16556,732376320.0,4.95,-2.71,-4.2,10.66
2020-03-04,688169,147.78,146.73,148.73,144.36,13566,568469896.0,2.9,-2.56,-3.86,8.73
2020-03-05,688169,148.61,151.73,154.92,148.61,13441,586997430.0,4.3,3.41,5.0,8.65
2020-03-06,688169,149.67,160.04,163.67,148.38,19537,885557408.0,10.08,5.48,8.31,12.58
2020-03-09,688169,157.11,153.06,157.89,153.06,12472,553539488.0,3.02,-4.36,-6.98,8.03
2020-03-10,688169,153.06,156.25,156.37,146.98,15281,668574768.0,6.13,2.08,3.19,9.84
2020-03-11,688169,155.29,150.19,156.38,149.86,10089,442580672.0,4.17,-3.88,-6.06,6.49
2020-03-12,688169,146.54,144.93,147.78,143.63,9767,408196952.0,2.76,-3.5,-5.26,6.29
2020-03-13,688169,135.24,140.53,143.57,134.52,9841,392547636.0,6.24,-3.04,-4.4,6.34
2020-03-16,688169,142.35,129.77,142.41,129.48,12107,469789872.0,9.2,-7.66,-10.76,7.79
2020-03-17,688169,131.96,126.47,133.39,120.04,11200,406363648.0,10.29,-2.54,-3.3,7.21
2020-03-18,688169,127.22,120.12,128.89,119.94,8982,324791104.0,7.08,-5.02,-6.35,5.78
2020-03-19,688169,119.21,119.94,121.76,114.61,10543,361482208.0,5.95,-0.15,-0.18,6.79
2020-03-20,688169,121.39,121.1,122.12,118.85,6229,217971466.0,2.73,0.97,1.16,4.01
2020-03-23,688169,117.02,111.98,117.02,111.76,8155,269761696.0,4.34,-7.53,-9.12,5.25
2020-03-24,688169,115.24,114.14,116.09,109.59,6319,208485575.0,5.8,1.93,2.16,4.07
2020-03-25,688169,116.29,119.1,122.53,116.29,9481,330734736.0,5.47,4.35,4.96,6.1
2020-03-26,688169,117.1,115.27,118.12,114.27,5476,183934153.0,3.23,-3.22,-3.83,3.53
2020-03-27,688169,116.62,113.32,118.11,112.43,6589,218109177.0,4.93,-1.69,-1.95,4.24
2020-03-30,688169,109.55,118.48,119.02,107.95,11441,372588928.0,9.77,4.55,5.16,7.37
2020-03-31,688169,118.17,119.03,121.28,118.14,6356,220429948.0,2.65,0.46,0.55,4.09
2020-04-01,688169,118.85,117.07,121.22,116.33,5203,178951583.0,4.11,-1.65,-1.96,3.35
2020-04-02,688169,117.1,120.12,120.53,115.2,6656,228578243.0,4.55,2.61,3.05,4.28
2020-04-03,688169,119.82,116.29,119.82,116.29,5999,205481350.0,2.94,-3.19,-3.83,3.86
2020-04-07,688169,118.12,117.02,119.79,117.02,6001,206555677.0,2.38,0.63,0.73,3.86
2020-04-08,688169,116.29,114.69,116.48,114.66,4416,148097556.0,1.56,-1.99,-2.33,2.84
2020-04-09,688169,115.53,115.53,116.51,114.8,3537,118738972.0,1.49,0.73,0.84,2.28
2020-04-10,688169,115.93,110.68,115.93,110.1,4888,159592525.0,5.05,-4.2,-4.85,3.15
2020-04-13,688169,109.37,109.73,111.9,108.01,4670,148477147.0,3.51,-0.86,-0.95,3.01
2020-04-14,688169,109.75,112.88,113.27,109.37,3250,105851841.0,3.55,2.87,3.15,2.09
2020-04-15,688169,112.65,113.9,116.22,112.33,4191,139963982.0,3.45,0.9,1.02,2.7
2020-04-16,688169,114.29,113.74,114.82,111.67,2051,67828846.0,2.77,-0.14,-0.16,1.32
2020-04-17,688169,114.37,113.75,115.77,112.72,2940,98122291.0,2.68,0.01,0.01,1.89
2020-04-20,688169,112.65,110.67,113.38,109.76,4391,142045747.0,3.18,-2.71,-3.08,2.83
2020-04-21,688169,109.73,109.44,111.0,109.02,2392,76461875.0,1.79,-1.11,-1.23,1.54
2020-04-22,688169,109.06,112.18,113.19,108.54,3838,124251418.0,4.25,2.5,2.74,2.47
2020-04-23,688169,112.18,120.38,122.71,112.18,8352,284629032.0,9.39,7.31,8.2,5.38
2020-04-24,688169,120.67,126.71,127.78,118.2,11004,396771152.0,7.96,5.26,6.33,7.08
2020-04-27,688169,126.14,124.38,130.02,123.87,5890,214411543.0,4.85,-1.84,-2.33,3.79
2020-04-28,688169,120.67,116.78,121.32,108.35,11076,369161200.0,10.43,-6.11,-7.6,7.13
2020-04-29,688169,114.51,116.8,120.16,113.5,5100,173843789.0,5.7,0.02,0.02,3.28
2020-04-30,688169,117.94,130.14,131.6,117.75,10745,392793408.0,11.86,11.42,13.34,6.92
2020-05-06,688169,127.59,133.31,134.04,126.79,7926,300520496.0,5.57,2.44,3.17,5.1
2020-05-07,688169,132.33,127.44,133.06,127.33,5604,210458805.0,4.3,-4.4,-5.87,3.61
2020-05-08,688169,128.68,129.67,130.46,127.96,5958,222270788.0,1.96,1.75,2.23,3.84
2020-05-11,688169,129.67,126.27,130.87,126.02,4290,158635274.0,3.74,-2.62,-3.4,2.76
2020-05-12,688169,126.27,123.58,127.08,120.3,5844,208555581.0,5.37,-2.13,-2.69,3.76
2020-05-13,688169,122.97,129.02,129.77,122.85,6177,227296843.0,5.6,4.4,5.44,3.98
2020-05-14,688169,128.87,129.63,130.14,127.88,4065,151771650.0,1.75,0.47,0.61,2.62
2020-05-15,688169,129.83,130.37,132.69,129.16,4726,179100188.0,2.72,0.57,0.74,3.04
2020-05-18,688169,131.17,126.13,132.47,124.72,6145,225265721.0,5.94,-3.25,-4.24,3.96
2020-05-19,688169,128.32,132.58,133.42,126.26,6672,250240107.0,5.68,5.11,6.45,4.3
2020-05-20,688169,133.24,136.05,138.89,132.01,10088,396459776.0,5.19,2.62,3.47,6.49
2020-05-21,688169,136.34,134.51,140.6,133.8,7630,302754576.0,5.0,-1.13,-1.54,4.91
2020-05-22,688169,134.84,131.63,138.16,129.09,6263,238581293.0,6.74,-2.14,-2.88,4.03
2020-05-25,688169,131.6,130.62,132.8,128.02,4540,171746131.0,3.63,-0.77,-1.01,2.92
2020-05-26,688169,133.06,138.75,138.8,132.15,7075,278896336.0,5.09,6.22,8.13,4.55
2020-05-27,688169,138.34,134.67,140.35,134.27,5018,197460092.0,4.38,-2.94,-4.08,3.23
2020-05-28,688169,134.88,132.83,135.97,130.01,4846,185596121.0,4.43,-1.37,-1.84,3.12
2020-05-29,688169,132.84,136.52,138.34,132.34,6091,239844877.0,4.52,2.78,3.69,3.92
2020-06-01,688169,138.2,141.0,143.58,138.16,7448,303071538.0,3.97,3.28,4.48,4.79
2020-06-02,688169,141.06,141.0,142.13,138.93,4235,171745667.0,2.27,0.0,0.0,2.73
2020-06-03,688169,141.8,138.89,143.67,138.16,4229,171284913.0,3.91,-1.5,-2.11,2.72
2020-06-04,688169,139.3,140.49,141.91,138.16,3197,128970543.0,2.7,1.15,1.6,2.06
2020-06-05,688169,139.62,136.26,139.98,135.63,4849,191804888.0,3.1,-3.01,-4.23,3.12
2020-06-08,688169,136.34,130.71,138.23,130.51,8768,337991244.0,5.67,-4.07,-5.55,5.64
2020-06-09,688169,131.07,130.73,132.69,128.25,4106,154944672.0,3.4,0.02,0.02,2.64
2020-06-10,688169,129.18,129.43,133.42,129.18,3311,124615734.0,3.24,-0.99,-1.3,2.13
2020-06-11,688169,129.05,128.57,131.16,127.96,3373,126242209.0,2.47,-0.66,-0.86,2.17
2020-06-12,688169,126.1,126.86,127.91,124.79,3414,124832611.0,2.43,-1.33,-1.71,2.2
2020-06-15,688169,126.74,128.31,130.79,125.04,3318,123530090.0,4.53,1.14,1.45,2.14
2020-06-16,688169,129.78,129.95,130.5,126.54,5111,189784030.0,3.09,1.28,1.64,3.29
2020-06-17,688169,129.96,129.34,130.51,127.69,3779,141028675.0,2.17,-0.47,-0.61,2.43
2020-06-18,688169,129.05,130.1,130.32,128.32,3600,134661201.0,1.55,0.59,0.76,2.32
2020-06-19,688169,130.14,133.02,133.64,129.19,4326,165251958.0,3.42,2.24,2.92,2.78
2020-06-22,688169,134.52,129.95,134.52,128.69,6317,237999904.0,4.38,-2.31,-3.07,4.07
2020-06-23,688169,129.71,128.6,129.94,127.33,4767,176723804.0,2.01,-1.04,-1.35,3.07
2020-06-24,688169,128.05,130.39,131.24,127.59,5684,212801822.0,2.84,1.39,1.79,3.66
2020-06-29,688169,129.23,127.59,130.33,126.68,4331,160241467.0,2.8,-2.15,-2.8,2.79
2020-06-30,688169,128.61,130.47,131.43,127.64,4691,176238140.0,2.97,2.26,2.88,3.02
2020-07-01,688169,133.2,140.96,142.1,133.06,11901,474491760.0,6.93,8.04,10.49,7.66
2020-07-02,688169,139.25,141.26,141.75,138.52,6273,252720287.0,2.29,0.21,0.3,4.04
2020-07-03,688169,141.53,138.93,142.82,136.45,5057,202196949.0,4.51,-1.65,-2.33,3.26
