trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2007-07-19,87.5279,74.4353,7.476,34.5608,29.4887,,,5532500.0
2007-07-20,96.2688,81.8688,8.2226,38.0122,32.4335,,,6085000.0
2007-07-23,100.1053,85.1314,8.5502,39.527,33.7261,,,6327500.0
2007-07-24,102.7552,87.385,8.7766,40.5734,34.6189,,,6495000.0
2007-07-25,113.0387,96.1302,9.6549,44.6338,38.0834,,,7145000.0
2007-07-26,113.5133,96.5338,9.6955,44.8212,38.2433,,,7175000.0
2007-07-27,113.7111,96.702,9.7123,44.8993,38.3099,,,7187500.0
2007-07-30,112.5245,95.693,9.611,44.4308,37.9102,,,7112500.0
2007-07-31,111.1798,94.5493,9.4961,43.8998,37.4571,,,7027500.0
2007-08-01,111.5753,94.8857,9.5299,44.056,37.5904,,,7052500.0
2007-08-02,121.0281,102.9246,10.3373,47.7885,40.7751,,,7650000.0
2007-08-03,124.39,105.7836,10.6245,49.116,41.9078,,,7862500.0
2007-08-06,120.9095,102.8237,10.3272,47.7416,40.7351,,,7642500.0
2007-08-07,117.7453,100.1328,10.0569,46.4923,39.6691,,,7442500.0
2007-08-08,116.5983,99.1574,9.959,46.0394,39.2827,,,7370000.0
2007-08-09,115.4909,98.2156,9.8644,45.6021,38.9096,,,7300000.0
2007-08-10,110.7447,94.1794,9.459,43.728,37.3106,,,7000000.0
2007-08-13,109.1626,92.8339,9.3239,43.1033,36.7776,,,6900000.0
2007-08-14,110.9424,94.3475,9.4759,43.8061,37.3772,,,7012500.0
2007-08-15,112.0499,95.2893,9.5705,44.2434,37.7503,,,7082500.0
2007-08-16,107.0664,91.0513,9.1448,42.2756,36.0713,,,6767500.0
2007-08-17,104.0209,88.4613,8.8847,41.0731,35.0453,,,6575000.0
2007-08-20,109.1626,92.8339,9.3239,43.1033,36.7776,,,6900000.0
2007-08-21,107.3432,91.2867,9.1685,42.385,36.1646,,,6785000.0
2007-08-22,111.4171,94.7512,9.5164,43.9935,37.5371,,,7042500.0
2007-08-23,109.1626,92.8339,9.3239,43.1033,36.7776,,,6900000.0
2007-08-24,110.2701,93.7757,9.4184,43.5406,37.1507,,,6970000.0
2007-08-27,112.9596,96.0629,9.6482,44.6026,38.0568,,,7140000.0
2007-08-28,109.2417,92.9012,9.3306,43.1346,36.8042,,,6905000.0
2007-08-29,105.7216,89.9076,9.0299,41.7447,35.6183,,,6682500.0
2007-08-30,106.9477,90.9503,9.1347,42.2288,36.0313,,,6760000.0
2007-08-31,106.394,90.4795,9.0874,42.0101,35.8448,,,6725000.0
2007-09-03,106.2358,90.3449,9.0739,41.9477,35.7915,,,6715000.0
2007-09-04,104.2187,88.6295,8.9016,41.1512,35.1119,,,6587500.0
