trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2019-03-26,13.0908,13.0908,1.3971,4.2437,4.2437,,,3166666.6669
2019-03-27,14.3999,14.3999,1.5368,4.6681,4.6681,,,3483333.3336
2019-03-28,15.8467,15.8467,1.6912,5.1371,5.1371,,,3833333.3336
2019-03-29,17.4314,17.4314,1.8604,5.6508,5.6508,,,4216666.667
2019-04-01,19.1768,19.1768,2.0467,6.2166,6.2166,,,4638888.8893
2019-04-02,21.106,21.106,2.2525,6.842,6.842,,,5105555.556
2019-04-03,23.2189,23.2189,2.478,7.527,7.527,,,5616666.6671
2019-04-04,23.9998,23.9998,2.5614,7.7801,7.7801,,,5805555.556
2019-04-08,22.6907,22.6907,2.4217,7.3557,7.3557,,,5488888.8893
2019-04-09,21.9558,21.9558,2.3432,7.1175,7.1175,,,5311111.1115
2019-04-10,22.8514,22.8514,2.4388,7.4078,7.4078,,,5527777.7782
2019-04-11,22.3003,22.3003,2.38,7.2291,7.2291,,,5394444.4449
2019-04-12,22.3003,22.3003,2.38,7.2291,7.2291,,,5394444.4449
2019-04-15,21.818,21.818,2.3285,7.0728,7.0728,,,5277777.7782
2019-04-16,21.795,21.795,2.3261,7.0654,7.0654,,,5272222.2226
2019-04-17,21.2668,21.2668,2.2697,6.8941,6.8941,,,5144444.4449
2019-04-18,20.9223,20.9223,2.2329,6.7824,6.7824,,,5061111.1115
2019-04-19,20.9682,20.9682,2.2378,6.7973,6.7973,,,5072222.2226
2019-04-22,20.7845,20.7845,2.2182,6.7378,6.7378,,,5027777.7782
2019-04-23,20.5778,20.5778,2.1962,6.6708,6.6708,,,4977777.7782
2019-04-24,20.417,20.417,2.179,6.6187,6.6187,,,4938888.8893
2019-04-25,20.0036,20.0036,2.1349,6.4846,6.4846,,,4838888.8893
2019-04-26,18.9931,18.9931,2.027,6.1571,6.1571,,,4594444.4448
2019-04-29,17.5922,17.9873,1.8478,5.7029,5.3567,,,4255555.5559
2019-04-30,17.8218,18.2221,1.8719,5.7774,5.4266,,,4311111.1115
2019-05-06,19.6132,20.0537,2.06,6.3581,5.9721,,,4744444.4448
2019-05-07,21.5653,22.0497,2.2651,6.9909,6.5665,,,5216666.6671
2019-05-08,19.9577,20.4059,2.0962,6.4698,6.077,,,4827777.7782
2019-05-09,18.6716,19.0909,1.9611,6.0528,5.6853,,,4516666.667
2019-05-10,20.0036,20.4529,2.101,6.4846,6.0909,,,4838888.8893
2019-05-13,18.9931,19.4197,1.9949,6.1571,5.7832,,,4594444.4448
2019-05-14,20.5089,20.9695,2.1541,6.6484,6.2448,,,4961111.1115
2019-05-15,20.463,20.9225,2.1493,6.6335,6.2308,,,4950000.0004
2019-05-16,20.9682,21.4391,2.2024,6.7973,6.3847,,,5072222.2226
2019-05-17,19.4065,19.8424,2.0383,6.2911,5.9091,,,4694444.4448
2019-05-20,18.7634,19.1849,1.9708,6.0826,5.7133,,,4538888.8893
2019-05-21,18.8323,19.2553,1.978,6.1049,5.7343,,,4555555.5559
2019-05-22,18.3501,18.7622,1.9274,5.9486,5.5874,,,4438888.8892
2019-05-23,17.73,18.1282,1.8622,5.7476,5.3986,,,4288888.8892
2019-05-24,18.1204,18.5274,1.9032,5.8741,5.5175,,,4383333.3337
2019-05-27,18.2812,18.6917,1.9201,5.9263,5.5665,,,4422222.2226
2019-05-28,18.0285,18.4334,1.8936,5.8444,5.4895,,,4361111.1115
2019-05-29,18.2352,18.6448,1.9153,5.9114,5.5525,,,4411111.1115
2019-05-30,18.3271,18.7387,1.925,5.9412,5.5805,,,4433333.3337
2019-05-31,18.8323,19.2553,1.978,6.1049,5.7343,,,4555555.5559
2019-06-03,18.5797,18.997,1.9515,6.0231,5.6574,,,4494444.4448
2019-06-04,17.8448,18.2456,1.8743,5.7848,5.4336,,,4316666.667
2019-06-05,17.7989,18.1986,1.8695,5.7699,5.4196,,,4305555.5559
2019-06-06,17.1099,17.4941,1.7971,5.5466,5.2098,,,4138888.8892
2019-06-10,17.1788,17.5646,1.8043,5.5689,5.2308,,,4155555.5559
2019-06-11,17.9826,18.3865,1.8888,5.8295,5.4756,,,4350000.0003
2019-06-12,17.6151,18.0108,1.8502,5.7104,5.3637,,,4261111.1115
2019-06-13,17.6151,18.0108,1.8502,5.7104,5.3637,,,4261111.1115
2019-06-14,17.0639,17.4472,1.7923,5.5317,5.1958,,,4127777.7781
2019-06-17,17.1788,17.5646,1.8043,5.5689,5.2308,,,4155555.5559
2019-06-18,17.041,17.4237,1.7899,5.5242,5.1888,,,4122222.2226
2019-06-19,17.2936,17.682,1.8164,5.6061,5.2658,,,4183333.3337
2019-06-20,18.0056,18.4099,1.8912,5.8369,5.4825,,,4355555.5559
2019-06-21,17.9137,18.316,1.8815,5.8071,5.4546,,,4333333.3337
2019-06-24,17.7989,18.1986,1.8695,5.7699,5.4196,,,4305555.5559
2019-06-25,17.5922,17.9873,1.8478,5.7029,5.3567,,,4255555.5559
2019-06-26,17.1328,17.5176,1.8671,5.554,5.2168,,2.0107,4144444.4448
2019-06-27,17.1099,17.4941,1.8646,5.5466,5.2098,,2.0134,4138888.8892
2019-06-28,16.8572,17.2358,1.837,5.4647,5.1329,,2.0436,4077777.7781
2019-07-01,17.1328,17.5176,1.8671,5.554,5.2168,,2.0107,4144444.4448
2019-07-02,17.2017,17.5881,1.8746,5.5763,5.2378,,2.0027,4161111.1114
2019-07-03,16.9491,17.3298,1.8471,5.4945,5.1609,,2.0325,4100000.0003
2019-07-04,16.8802,17.2593,1.8395,5.4721,5.1399,,2.0408,4083333.3337
2019-07-05,16.9032,17.2828,1.8421,5.4796,5.1469,,2.038,4088888.8892
2019-07-08,16.1683,16.5314,1.762,5.2413,4.9231,,2.1307,3911111.1114
2019-07-09,16.1912,16.5549,1.7645,5.2488,4.9301,,2.1277,3916666.667
2019-07-10,15.9156,16.2731,1.7344,5.1594,4.8462,,2.1645,3850000.0003
2019-07-11,15.663,16.0148,1.7069,5.0775,4.7693,,2.1994,3788888.8892
2019-07-12,16.0305,16.3905,1.7469,5.1966,4.8811,,2.149,3877777.7781
2019-07-15,15.9386,16.2966,1.7369,5.1669,4.8532,,2.1614,3855555.5559
2019-07-16,15.8008,16.1557,1.7219,5.1222,4.8112,,2.1802,3822222.2225
2019-07-17,15.7778,16.1322,1.7194,5.1148,4.8042,,2.1834,3816666.667
2019-07-18,15.4333,15.78,1.6819,5.0031,4.6993,,2.2321,3733333.3336
2019-07-19,15.5252,15.8739,1.6919,5.0329,4.7273,,2.2189,3755555.5559
2019-07-22,14.6754,15.005,1.5993,4.7574,4.4686,,2.3474,3550000.0003
2019-07-23,14.6984,15.0285,1.6018,4.7648,4.4755,,2.3438,3555555.5558
2019-07-24,14.7443,15.0755,1.6068,4.7797,4.4895,,2.3364,3566666.667
2019-07-25,14.8592,15.1929,1.6193,4.817,4.5245,,2.3184,3594444.4447
2019-07-26,14.6984,15.0285,1.6018,4.7648,4.4755,,2.3438,3555555.5558
2019-07-29,14.5147,14.8407,1.5818,4.7053,4.4196,,2.3734,3511111.1114
2019-07-30,14.6754,15.005,1.5993,4.7574,4.4686,,2.3474,3550000.0003
2019-07-31,14.4458,14.7702,1.5743,4.6829,4.3986,,2.3847,3494444.4447
2019-08-01,14.4228,14.7467,1.5717,4.6755,4.3916,,2.3885,3488888.8892
