trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2000-03-02,824.2428,,3.2133,28.1166,28.2946,0.0,,97412.9427
2000-03-03,851.7175,,3.3204,29.0538,29.2378,0.0,,100660.0408
2000-03-06,859.0441,,3.349,29.3037,29.4893,0.0,,101525.9336
2000-03-07,875.529,,3.4132,29.8661,30.0552,0.0,,103474.1925
2000-03-08,930.4785,,3.6274,31.7405,31.9415,0.0,,109968.3886
2000-03-09,935.0576,,3.6453,31.8967,32.0987,0.0,,110509.5717
2000-03-10,894.7613,,3.4882,30.5221,30.7154,0.0,,105747.1611
2000-03-13,913.9936,,3.5632,31.1782,31.3756,0.0,,108020.1298
2000-03-14,904.8354,,3.5275,30.8658,31.0612,0.0,,106937.7638
2000-03-15,950.6266,,3.706,32.4278,32.6331,0.0,,112349.5939
2000-03-16,906.667,,3.5346,30.9282,31.1241,0.0,,107154.237
2000-03-17,931.3943,,3.631,31.7717,31.9729,0.0,,110076.6253
2000-03-20,958.8691,,3.7381,32.709,32.9161,0.0,,113323.7233
2000-03-21,1055.0307,,4.113,35.9892,36.2171,0.0,,124688.5667
2000-03-22,1059.6099,,4.1309,36.1454,36.3743,0.0,,125229.7497
2000-03-23,,,4.8221,32.7751,32.7751,0.0,,122199.1248
2000-03-24,,,4.805,32.659,32.659,0.0,,121766.1784
2000-03-27,,,4.8434,32.9202,32.9202,0.0,,122740.3078
2000-03-28,,,4.5786,31.1204,31.1204,0.0,,116029.6384
2000-03-29,,,4.5743,31.0913,31.0913,0.0,,115921.4018
2000-03-30,,,4.7495,32.2816,32.2816,0.0,,120359.1025
2000-03-31,,,4.6042,31.2945,31.2945,0.0,,116679.058
2000-04-03,,,4.6982,31.9332,31.9332,0.0,,119060.2633
2000-04-04,,,4.8093,32.688,32.688,0.0,,121874.415
2000-04-05,,,4.7794,32.4848,32.4848,0.0,,121116.7588
2000-04-06,,,4.9032,33.3267,33.3267,0.0,,124255.6202
2000-04-07,,,4.8648,33.0654,33.0654,0.0,,123281.4908
2000-04-10,,,4.7623,32.3687,32.3687,0.0,,120683.8123
2000-04-11,,,4.7495,32.2816,32.2816,0.0,,120359.1025
2000-04-12,,,4.6042,31.2945,31.2945,0.0,,116679.058
2000-04-13,,,4.6384,31.5268,31.5268,0.0,,117544.9509
2000-04-14,,,4.506,30.6269,30.6269,0.0,,114189.6162
2000-04-17,,,4.2626,28.9721,28.9721,0.0,,108020.1298
2000-04-18,,,4.6512,31.6139,31.6139,0.0,,117869.6607
2000-04-19,,,4.6299,31.4687,31.4687,0.0,,117328.4777
2000-04-20,,,4.5957,31.2365,31.2365,0.0,,116462.5848
2000-04-21,,,4.5701,31.0623,31.0623,0.0,,115813.1652
2000-04-24,,,4.4419,30.1914,30.1914,0.0,,112566.0671
2000-04-25,,,4.4548,30.2785,30.2785,0.0,,112890.7769
2000-04-27,,,4.3821,29.785,29.785,0.0,,111050.7547
2000-04-28,,,4.412,29.9882,29.9882,0.0,,111808.4109
2000-05-08,,,4.3565,29.6108,29.6108,0.0,,110401.3351
2000-05-09,,,4.3266,29.4076,29.4076,0.0,,109643.6788
2000-05-10,,,4.2668,29.0012,29.0012,0.0,,108128.3664
2000-05-11,,,4.0789,27.7238,27.7238,0.0,,103365.9559
2000-05-12,,,4.0234,27.3464,27.3464,0.0,,101958.88
2000-05-15,,,4.0148,27.2884,27.2884,0.0,,101742.4068
2000-05-16,,,4.0148,27.2884,27.2884,0.0,,101742.4068
2000-05-17,,,4.0789,27.7238,27.7238,0.0,,103365.9559
2000-05-18,,,4.2711,29.0302,29.0302,0.0,,108236.603
2000-05-19,,,4.2497,28.885,28.885,0.0,,107695.42
2000-05-22,,,4.348,29.5527,29.5527,0.0,,110184.8619
2000-05-23,,,4.3138,29.3205,29.3205,0.0,,109318.969
2000-05-24,,,4.2497,28.885,28.885,0.0,,107695.42
2000-05-25,,,4.4676,30.3656,30.3656,0.0,,113215.4867
2000-05-26,,,4.5103,30.6559,30.6559,0.0,,114297.8528
2000-05-29,,,4.5274,30.772,30.772,0.0,,114730.7992
2000-05-30,,,4.3907,29.843,29.843,0.0,,111267.2279
2000-05-31,,,4.4078,29.9592,29.9592,0.0,,111700.1743
2000-06-01,,,4.4847,30.4817,30.4817,0.0,,113648.4332
2000-06-02,,,4.4505,30.2495,30.2495,0.0,,112782.5403
2000-06-05,,,4.4334,30.1333,30.1333,0.0,,112349.5939
2000-06-06,,,4.4291,30.1043,30.1043,0.0,,112241.3573
2000-06-07,,,4.6384,31.5268,31.5268,0.0,,117544.9509
2000-06-08,,,4.8221,32.7751,32.7751,0.0,,122199.1248
2000-06-09,,,4.6555,31.6429,31.6429,0.0,,117977.8973
2000-06-12,,,4.8691,33.0944,33.0944,0.0,,123389.7274
2000-06-13,,,4.9032,33.3267,33.3267,0.0,,124255.6202
2000-06-14,,,4.9545,33.675,33.675,0.0,,125554.4595
2000-06-15,,,4.9801,33.8492,33.8492,0.0,,126203.8791
2000-06-16,,,5.3474,36.3458,36.3458,0.0,,135512.227
2000-06-19,,,5.3346,36.2587,36.2587,0.0,,135187.5171
2000-06-20,,,4.9331,33.5299,33.5299,0.0,,125013.2765
2000-06-21,,,4.9203,33.4428,33.4428,0.0,,124688.5667
2000-06-22,,,4.9203,33.4428,33.4428,0.0,,124688.5667
2000-06-23,,,5.0314,34.1976,34.1976,0.0,,127502.7183
2000-06-26,,,5.1168,34.7782,34.7782,0.0,,129667.4504
2000-06-27,,,5.2492,35.6781,35.6781,0.0,,133022.7851
2000-06-28,,,5.2364,35.591,35.591,0.0,,132698.0753
2000-06-29,,,5.1125,34.7491,34.7491,0.0,,129559.2138
2000-06-30,,,5.1638,35.0975,35.0975,0.0,,130858.053
2000-07-03,,,5.2876,35.9394,35.9394,0.0,,133996.9145
2000-07-04,,,5.2876,35.9394,35.9394,0.0,,133996.9145
2000-07-05,,,5.356,36.4039,36.4039,0.0,,135728.7002
2000-07-06,,,5.2876,35.9394,35.9394,0.0,,133996.9145
2000-07-07,,,5.3132,36.1136,36.1136,0.0,,134646.3341
2000-07-10,,,5.467,37.1586,37.1586,0.0,,138542.8518
2000-07-11,,,5.6293,38.2618,38.2618,0.0,,142655.8428
2000-07-12,,,5.766,39.1908,39.1908,0.0,,146119.4141
2000-07-13,,,5.9197,40.2358,40.2358,0.0,,150015.9318
2000-07-14,,,5.9795,40.6423,40.6423,0.0,,151531.2442
2000-07-17,,,6.4494,43.8356,43.8356,0.0,,163437.2705
2000-07-18,,,6.9405,47.1741,47.1741,0.0,,175884.4799
2000-07-19,,,6.9363,47.145,47.145,0.0,,175776.2433
2000-07-20,,,7.3463,49.9319,49.9319,0.0,,186166.9572
2000-07-21,,,7.688,52.2543,52.2543,0.0,,194825.8854
2000-07-24,,,7.6239,51.8189,51.8189,0.0,,193202.3364
2000-07-25,,,7.688,52.2543,52.2543,0.0,,194825.8854
2000-07-26,,,8.2304,55.9412,55.9412,0.0,,208571.934
2000-07-27,,,8.051,54.7219,54.7219,0.0,,204025.9967
2000-07-28,,,7.3036,49.6416,49.6416,0.0,,185084.5911
2000-07-31,,,7.5129,51.0641,51.0641,0.0,,190388.1847
2000-08-01,,,7.5086,51.0351,51.0351,0.0,,190279.9481
2000-08-02,,,7.7221,52.4866,52.4866,0.0,,195691.7782
2000-08-03,,,8.0638,54.809,54.809,0.0,,204350.7065
2000-08-04,,,8.4995,57.7701,57.7701,0.0,,215390.84
2000-08-07,,,8.3286,56.6089,56.6089,0.0,,211061.3759
2000-08-08,,,8.4098,57.1604,57.1604,0.0,,213117.8713
2000-08-09,,,7.987,54.2865,54.2865,0.0,,202402.4476
2000-08-10,,,7.8332,53.2414,53.2414,0.0,,198505.9299
2000-08-11,,,7.8716,53.5026,53.5026,0.0,,199480.0593
2000-08-14,,,7.8776,54.2284,47.8681,0.0,,202185.9744
2000-08-15,,,7.924,54.5477,48.15,0.0,,203376.577
2000-08-16,,,7.9493,54.7219,48.3037,0.0,,204025.9967
2000-08-17,,,8.0126,55.1574,48.6881,0.0,,205649.5457
2000-08-18,,,8.2572,56.8411,50.1744,0.0,,211927.2687
2000-08-21,,,8.3289,57.3346,50.61,0.0,,213767.2909
2000-08-22,,,8.4343,58.0604,51.2506,0.0,,216473.206
2000-08-23,,,8.215,56.5508,49.9181,0.0,,210844.9026
2000-08-24,,,8.021,55.2154,48.7394,0.0,,205866.0189
2000-08-25,,,8.1391,56.0283,49.4569,0.0,,208896.6438
2000-08-28,,,8.2825,57.0153,50.3281,0.0,,212576.6883
2000-08-29,,,8.2783,56.9863,50.3025,0.0,,212468.4517
2000-08-30,,,7.9831,54.9541,48.5087,0.0,,204891.8895
2000-08-31,,,7.4644,51.3834,45.3568,0.0,,191578.7873
2000-09-01,,,7.5403,51.906,45.8181,0.0,,193527.0462
2000-09-04,,,7.7174,53.1252,46.8943,0.0,,198072.9835
2000-09-05,,,7.6288,52.5156,46.3562,0.0,,195800.0148
2000-09-06,,,7.671,52.8059,46.6125,0.0,,196882.3809
2000-09-07,,,7.768,53.4736,47.2018,0.0,,199371.8227
2000-09-08,,,7.6499,52.6608,46.4843,0.0,,196341.1978
2000-09-11,,,7.5993,52.3124,46.1768,0.0,,195042.3586
2000-09-12,,,7.6415,52.6027,46.4331,0.0,,196124.7246
2000-09-13,,,7.8819,54.2574,47.8937,0.0,,202294.211
2000-09-14,,,8.0548,55.4477,48.9444,0.0,,206731.9117
2000-09-15,,,8.0126,55.1574,48.6881,0.0,,205649.5457
2000-09-18,,,7.924,54.5477,48.15,0.0,,203376.577
2000-09-19,,,7.8102,53.7639,47.4581,0.0,,200454.1888
2000-09-20,,,7.9283,54.5768,48.1756,0.0,,203484.8136
2000-09-21,,,7.962,54.809,48.3806,0.0,,204350.7065
2000-09-22,,,7.9198,54.5187,48.1244,0.0,,203268.3404
2000-09-25,,,7.865,54.1413,47.7912,0.0,,201861.2646
2000-09-26,,,7.827,53.88,47.5606,0.0,,200887.1352
2000-09-27,,,7.7975,53.6768,47.3812,0.0,,200129.4789
2000-09-28,,,7.6668,52.7769,46.5868,0.0,,196774.1443
2000-09-29,,,7.7933,53.6478,47.3556,0.0,,200021.2423
2000-10-09,,,7.6752,52.8349,46.6381,0.0,,196990.6175
2000-10-10,,,7.5909,52.2543,46.1256,0.0,,194825.8854
2000-10-11,,,7.671,52.8059,46.6125,0.0,,196882.3809
2000-10-12,,,7.5234,51.7899,45.7156,0.0,,193094.0998
2000-10-13,,,7.1186,49.003,43.2555,0.0,,182703.3859
2000-10-16,,,6.9372,47.7547,42.1537,0.0,,178049.2119
2000-10-17,,,7.0342,48.4224,42.743,0.0,,180538.6538
2000-10-18,,,7.0553,48.5675,42.8712,0.0,,181079.8368
2000-10-19,,,7.0005,48.1901,42.538,0.0,,179672.761
2000-10-20,,,6.9963,48.1611,42.5124,0.0,,179564.5244
2000-10-23,,,7.1059,48.9159,43.1787,0.0,,182378.6761
2000-10-24,,,7.4138,51.0351,45.0493,0.0,,190279.9481
2000-10-25,,,7.3716,50.7448,44.7931,0.0,,189197.582
2000-10-26,,,7.3463,50.5706,44.6393,0.0,,188548.1624
2000-10-27,,,7.2198,49.6997,43.8706,0.0,,185301.0643
2000-10-30,,,7.2113,49.6416,43.8193,0.0,,185084.5911
2000-10-31,,,7.1692,49.3513,43.5631,0.0,,184002.2251
2000-11-01,,,7.0342,48.4224,42.743,0.0,,180538.6538
2000-11-02,,,7.0173,48.3062,42.6405,0.0,,180105.7074
2000-11-03,,,6.9583,47.8998,42.2818,0.0,,178590.395
2000-11-06,,,7.165,49.3223,43.5374,0.0,,183893.9885
2000-11-07,,,7.2029,49.5836,43.7681,0.0,,184868.1179
2000-11-08,,,7.0427,48.4804,42.7943,0.0,,180755.127
2000-11-09,,,6.9794,48.045,42.4099,0.0,,179131.578
2000-11-10,,,7.283,50.1351,44.2549,0.0,,186924.6134
2000-11-13,,,7.127,49.061,43.3068,0.0,,182919.8591
2000-11-14,,,7.1692,49.3513,43.5631,0.0,,184002.2251
2000-11-15,,,7.0005,48.1901,42.538,0.0,,179672.761
2000-11-16,,,7.0848,48.7707,43.0505,0.0,,181837.493
2000-11-17,,,7.0005,48.1901,42.538,0.0,,179672.761
2000-11-20,,,7.0005,48.1901,42.538,0.0,,179672.761
2000-11-21,,,7.0848,48.7707,43.0505,0.0,,181837.493
2000-11-22,,,7.2451,49.8739,44.0243,0.0,,185950.484
2000-11-23,,,7.2788,50.1061,44.2293,0.0,,186816.3768
2000-11-24,,,6.9836,48.074,42.4355,0.0,,179239.8146
2000-11-27,,,7.0384,48.4514,42.7687,0.0,,180646.8904
2000-11-28,,,7.0848,48.7707,43.0505,0.0,,181837.493
2000-11-29,,,6.9583,47.8998,42.2818,0.0,,178590.395
2000-11-30,,,6.9204,47.6385,42.0512,0.0,,177616.2655
2000-12-01,,,6.7896,46.7386,41.2568,0.0,,174260.9308
2000-12-04,,,6.7053,46.158,40.7443,0.0,,172096.1988
2000-12-05,,,6.6209,45.5774,40.2318,0.0,,169931.4667
2000-12-06,,,6.6041,45.4613,40.1293,0.0,,169498.5203
2000-12-07,,,6.777,46.6515,41.1799,0.0,,173936.221
2000-12-08,,,6.7221,46.2741,40.8468,0.0,,172529.1452
2000-12-11,,,6.5999,45.4322,40.1036,0.0,,169390.2837
