trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2010-08-16,52.5096,48.2261,2.8402,2.158,1.7365,,,2379769.0
2010-08-17,51.0628,46.8973,2.762,2.0985,1.6886,,,2314200.0
2010-08-18,51.4883,47.2881,2.785,2.116,1.7027,,,2333485.0
2010-08-19,50.7224,46.5847,2.7436,2.0846,1.6774,,,2298772.0
2010-08-20,48.5096,44.5524,2.6239,1.9936,1.6042,,,2198490.0
2010-08-23,49.1905,45.1777,2.6607,2.0216,1.6267,,,2229346.0
2010-08-24,49.2756,45.2559,2.6653,2.0251,1.6295,,,2233203.0
2010-08-25,46.7224,42.911,2.5272,1.9202,1.5451,,,2117493.0
2010-08-26,48.4245,44.4743,2.6193,1.9901,1.6014,,,2194633.0
2010-08-27,48.1692,44.2398,2.6055,1.9796,1.593,,,2183062.0
2010-08-30,48.5947,44.6306,2.6285,1.9971,1.607,,,2202347.0
2010-08-31,47.4884,43.6145,2.5686,1.9517,1.5704,,,2152206.0
2010-09-01,46.8075,42.9892,2.5318,1.9237,1.5479,,,2121350.0
2010-09-02,46.6373,42.8329,2.5226,1.9167,1.5423,,,2113636.0
2010-09-03,45.531,41.8168,2.4628,1.8712,1.5057,,,2063495.0
2010-09-06,47.0629,43.2237,2.5456,1.9342,1.5564,,,2132921.0
2010-09-07,46.4671,42.6765,2.5134,1.9097,1.5367,,,2105922.0
2010-09-08,46.0416,42.2857,2.4904,1.8922,1.5226,,,2086637.0
2010-09-09,45.3608,41.6604,2.4535,1.8642,1.5001,,,2055781.0
2010-09-10,46.4671,42.6765,2.5134,1.9097,1.5367,,,2105922.0
2010-09-13,46.8926,43.0674,2.5364,1.9272,1.5507,,,2125207.0
2010-09-14,46.2118,42.4421,2.4996,1.8992,1.5282,,,2094351.0
2010-09-15,45.0203,41.3478,2.4351,1.8502,1.4888,,,2040353.0
2010-09-16,44.4246,40.8007,2.4029,1.8257,1.4691,,,2013354.0
2010-09-17,43.3183,39.7845,2.3431,1.7803,1.4325,,,1963213.0
2010-09-20,42.0417,38.6121,2.274,1.7278,1.3903,,,1905358.0
2010-09-21,41.2757,37.9087,2.2326,1.6963,1.365,,,1870645.0
2010-09-27,41.7864,38.3776,2.2602,1.7173,1.3819,,,1893787.0
2010-09-28,40.0843,36.8144,2.1681,1.6474,1.3256,,,1816647.0
2010-09-29,40.8502,37.5178,2.2096,1.6788,1.3509,,,1851360.0
2010-09-30,41.7013,38.2995,2.2556,1.7138,1.3791,,,1889930.0
2010-10-08,41.7864,38.3776,2.2602,1.7173,1.3819,,,1893787.0
2010-10-11,42.1268,38.6903,2.2786,1.7313,1.3931,,,1909215.0
2010-10-12,41.9566,38.534,2.2694,1.7243,1.3875,,,1901501.0
2010-10-13,41.8715,38.4558,2.2648,1.7208,1.3847,,,1897644.0
2010-10-14,41.9566,38.534,2.2694,1.7243,1.3875,,,1901501.0
2010-10-15,42.3821,38.9248,2.2924,1.7418,1.4016,,,1920786.0
2010-10-18,45.1055,41.426,2.4397,1.8537,1.4916,,,2044210.0
2010-10-19,44.5948,40.957,2.4121,1.8327,1.4748,,,2021068.0
2010-10-20,43.4885,39.9409,2.3523,1.7873,1.4382,,,1970927.0
2010-10-21,42.7225,39.2374,2.3108,1.7558,1.4128,,,1936214.0
2010-10-22,42.7225,39.2374,2.3108,1.7558,1.4128,,,1936214.0
2010-10-25,43.2331,39.7064,2.3385,1.7768,1.4297,,,1959356.0
2010-10-26,42.6374,38.1881,2.2775,1.7523,1.272,,,1932357.0
2010-10-27,42.2119,37.807,2.2547,1.7348,1.2593,,,1913072.0
2010-10-28,42.1268,37.7308,2.2502,1.7313,1.2568,,,1909215.0
2010-10-29,43.148,38.6454,2.3047,1.7733,1.2873,,,1955499.0
2010-11-01,43.8289,39.2552,2.3411,1.8013,1.3076,,,1986355.0
2010-11-02,43.3183,38.7979,2.3138,1.7803,1.2923,,,1963213.0
2010-11-03,43.0629,38.5692,2.3002,1.7698,1.2847,,,1951642.0
2010-11-04,43.4034,38.8741,2.3184,1.7838,1.2949,,,1967070.0
2010-11-05,47.7437,42.7615,2.5502,1.9621,1.4244,,,2163777.0
2010-11-08,47.7437,42.7615,2.5502,1.9621,1.4244,,,2163777.0
2010-11-09,46.5522,41.6944,2.4866,1.9132,1.3888,,,2109779.0
2010-11-10,47.0629,42.1517,2.5139,1.9342,1.404,,,2132921.0
2010-11-11,46.1267,41.3133,2.4639,1.8957,1.3761,,,2090494.0
2010-11-12,42.9778,38.493,2.2957,1.7663,1.2822,,,1947785.0
2010-11-15,43.6587,39.1028,2.332,1.7943,1.3025,,,1978641.0
2010-11-16,39.9992,35.8252,2.1365,1.6439,1.1933,,,1812790.0
2010-11-17,38.4673,34.4531,2.0547,1.5809,1.1476,,,1743364.0
2010-11-18,37.7865,33.8434,2.0184,1.5529,1.1273,,,1712508.0
2010-11-19,38.3822,34.3769,2.0502,1.5774,1.1451,,,1739507.0
2010-11-22,38.212,34.2245,2.0411,1.5704,1.14,,,1731793.0
2010-11-23,37.0205,33.1573,1.9774,1.5214,1.1044,,,1677795.0
2010-11-24,37.8716,33.9196,2.0229,1.5564,1.1298,,,1716365.0
2010-11-25,38.6375,34.6056,2.0638,1.5879,1.1527,,,1751078.0
2010-11-26,37.8716,33.9196,2.0229,1.5564,1.1298,,,1716365.0
2010-11-29,38.3822,34.3769,2.0502,1.5774,1.1451,,,1739507.0
2010-11-30,37.0205,33.1573,1.9774,1.5214,1.1044,,,1677795.0
2010-12-01,37.0205,33.1573,1.9774,1.5214,1.1044,,,1677795.0
2010-12-02,37.3609,33.4622,1.9956,1.5354,1.1146,,,1693223.0
2010-12-03,37.5311,33.6147,2.0047,1.5424,1.1197,,,1700937.0
2010-12-06,38.0418,34.072,2.032,1.5634,1.1349,,,1724079.0
2010-12-07,38.4673,34.4531,2.0547,1.5809,1.1476,,,1743364.0
2010-12-08,37.7013,33.7671,2.0138,1.5494,1.1248,,,1708651.0
2010-12-09,36.9354,33.0811,1.9729,1.518,1.1019,,,1673938.0
2010-12-10,37.1056,33.2336,1.982,1.5249,1.107,,,1681652.0
2010-12-13,37.8716,33.9196,2.0229,1.5564,1.1298,,,1716365.0
2010-12-14,37.7865,33.8434,2.0184,1.5529,1.1273,,,1712508.0
2010-12-15,37.7865,33.8434,2.0184,1.5529,1.1273,,,1712508.0
2010-12-16,37.9567,33.9958,2.0274,1.5599,1.1324,,,1720222.0
2010-12-17,39.3183,35.2154,2.1002,1.6159,1.173,,,1781934.0
2010-12-20,39.4034,35.2916,2.1047,1.6194,1.1755,,,1785791.0
2010-12-21,39.3183,35.2154,2.1002,1.6159,1.173,,,1781934.0
2010-12-22,39.063,34.9867,2.0865,1.6054,1.1654,,,1770363.0
2010-12-23,38.0418,34.072,2.032,1.5634,1.1349,,,1724079.0
2010-12-24,37.6162,33.6909,2.0093,1.5459,1.1222,,,1704794.0
2010-12-27,36.5099,32.7,1.9502,1.5005,1.0892,,,1654653.0
2010-12-28,35.3184,31.6329,1.8865,1.4515,1.0537,,,1600655.0
2010-12-29,35.9142,32.1664,1.9183,1.476,1.0714,,,1627654.0
2010-12-30,35.4035,31.7091,1.8911,1.455,1.0562,,,1604512.0
2010-12-31,35.9993,32.2427,1.9229,1.4795,1.074,,,1631511.0
2011-01-04,36.3397,32.5475,1.9411,1.4935,1.0841,,,1646939.0
2011-01-05,36.0844,32.3189,1.9274,1.483,1.0765,,,1635368.0
2011-01-06,36.1695,32.3951,1.932,1.4865,1.0791,,,1639225.0
2011-01-07,36.2546,32.4713,1.9365,1.49,1.0816,,,1643082.0
2011-01-10,35.3184,31.6329,1.8865,1.4515,1.0537,,,1600655.0
2011-01-11,35.829,32.0902,1.9138,1.4725,1.0689,,,1623797.0
2011-01-12,35.829,32.0902,1.9138,1.4725,1.0689,,,1623797.0
2011-01-13,35.7439,32.014,1.9093,1.469,1.0664,,,1619940.0
2011-01-14,35.2333,31.5566,1.882,1.448,1.0511,,,1596798.0
2011-01-17,33.7865,30.2608,1.8047,1.3885,1.008,,,1531229.0
2011-01-18,33.7014,30.1846,1.8002,1.385,1.0054,,,1527372.0
2011-01-19,34.2121,30.642,1.8274,1.406,1.0207,,,1550514.0
2011-01-20,32.3398,28.965,1.7274,1.3291,0.9648,,,1465660.0
2011-01-21,32.7653,29.3461,1.7502,1.3466,0.9775,,,1484945.0
2011-01-24,33.1908,29.7273,1.7729,1.3641,0.9902,,,1504230.0
2011-01-25,33.0206,29.5748,1.7638,1.3571,0.9851,,,1496516.0
2011-01-26,33.6163,30.1084,1.7956,1.3815,1.0029,,,1523515.0
2011-01-27,34.5525,30.9468,1.8456,1.42,1.0308,,,1565942.0
2011-01-28,34.5525,30.9468,1.8456,1.42,1.0308,,,1565942.0
2011-01-31,34.5525,30.9468,1.8456,1.42,1.0308,,,1565942.0
2011-02-01,34.6376,31.0231,1.8502,1.4235,1.0334,,,1569799.0
2011-02-09,33.9567,30.4133,1.8138,1.3955,1.013,,,1538943.0
2011-02-10,34.4674,30.8706,1.8411,1.4165,1.0283,,,1562085.0
2011-02-11,34.8078,31.1755,1.8593,1.4305,1.0384,,,1577513.0
2011-02-14,35.5737,31.8615,1.9002,1.462,1.0613,,,1612226.0
2011-02-15,35.4035,31.7091,1.8911,1.455,1.0562,,,1604512.0
2011-02-16,36.6801,32.8524,1.9593,1.5075,1.0943,,,1662367.0
2011-02-17,36.2546,32.4713,1.9365,1.49,1.0816,,,1643082.0
2011-02-18,35.6588,31.9378,1.9047,1.4655,1.0638,,,1616083.0
2011-02-21,36.2546,32.4713,1.9365,1.49,1.0816,,,1643082.0
2011-02-22,35.0631,31.4042,1.8729,1.441,1.0461,,,1589084.0
2011-02-23,36.1695,32.3951,1.932,1.4865,1.0791,,,1639225.0
2011-02-24,36.5099,32.7,1.9502,1.5005,1.0892,,,1654653.0
2011-02-25,36.4248,32.6238,1.9456,1.497,1.0867,,,1650796.0
2011-02-28,36.6801,32.8524,1.9593,1.5075,1.0943,,,1662367.0
2011-03-01,37.1907,33.3098,1.9865,1.5284,1.1095,,,1685509.0
2011-03-02,36.6801,32.8524,1.9593,1.5075,1.0943,,,1662367.0
2011-03-03,35.9142,32.1664,1.9183,1.476,1.0714,,,1627654.0
2011-03-04,36.595,32.7762,1.9547,1.504,1.0918,,,1658510.0
2011-03-07,36.9354,33.0811,1.9729,1.518,1.1019,,,1673938.0
2011-03-08,37.446,33.5385,2.0002,1.5389,1.1171,,,1697080.0
2011-03-09,37.2758,33.386,1.9911,1.5319,1.1121,,,1689366.0
2011-03-10,36.595,32.7762,1.9547,1.504,1.0918,,,1658510.0
2011-03-11,36.3397,32.5475,1.9411,1.4935,1.0841,,,1646939.0
2011-03-14,37.2758,33.386,1.9911,1.5319,1.1121,,,1689366.0
2011-03-15,41.0204,36.7399,2.1911,1.6858,1.2238,,,1859074.0
2011-03-16,43.9991,39.4077,2.3502,1.8082,1.3126,,,1994069.0
2011-03-17,42.0417,37.6545,2.2457,1.7278,1.2542,,,1905358.0
2011-03-18,40.0843,35.9014,2.1411,1.6474,1.1958,,,1816647.0
2011-03-21,38.7226,34.6818,2.0684,1.5914,1.1552,,,1754935.0
2011-03-22,38.9779,34.9105,2.082,1.6019,1.1628,,,1766506.0
