trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2020-02-04,30.3485,25.6269,3.0955,4.3473,4.1119,,,293600.0
2020-02-05,33.3916,28.1966,3.4059,4.7832,4.5242,,,323040.0
2020-02-06,36.7324,31.0177,3.7467,5.2617,4.9769,,,355360.0
2020-02-07,40.404,34.118,4.1212,5.7877,5.4743,,,390880.0
2020-02-10,44.4395,37.5257,4.5328,6.3657,6.0211,,,429920.0
2020-02-11,48.8884,41.2824,4.9866,7.003,6.6239,,,472960.0
2020-02-12,53.7838,45.4162,5.4859,7.7042,7.2871,,,520320.0
2020-02-13,59.1589,49.9551,6.0342,8.4742,8.0154,,,572320.0
2020-02-14,65.0798,54.9548,6.6381,9.3223,8.8176,,,629600.0
2020-02-17,71.596,60.4572,7.3027,10.2557,9.7005,,,692640.0
2020-02-18,78.7573,66.5044,8.0332,11.2816,10.6708,,,761920.0
2020-02-19,86.6297,73.152,8.8362,12.4092,11.7374,,,838080.0
2020-02-20,95.296,80.47,9.7201,13.6506,12.9116,,,921920.0
2020-02-21,104.8223,88.5142,10.6918,15.0152,14.2023,,,1014080.0
2020-02-24,115.3078,97.3684,11.7613,16.5172,15.623,,,1115520.0
2020-02-25,126.8353,107.1025,12.9371,18.1685,17.1848,,,1227040.0
2020-02-26,139.5205,117.8141,14.231,19.9856,18.9035,,,1349760.0
2020-02-27,153.4791,129.6011,15.6547,21.9851,20.7948,,,1484800.0
2020-02-28,168.827,142.5612,17.2202,24.1836,22.8743,,,1633280.0
2020-03-02,185.713,156.8201,18.9426,26.6024,25.1621,,,1796640.0
2020-03-03,204.286,172.5035,20.837,29.2629,27.6786,,,1976320.0
2020-03-04,224.7113,189.7511,22.9204,32.1887,30.446,,,2173920.0
2020-03-05,247.1874,208.7304,25.2129,35.4083,33.4913,,,2391360.0
2020-03-06,264.6192,223.4502,26.9909,37.9053,35.8531,,,2560000.0
2020-03-09,249.5359,210.7135,25.4524,35.7447,33.8094,,,2414080.0
2020-03-10,252.794,213.4647,25.7848,36.2114,34.2509,,,2445600.0
2020-03-11,227.5229,192.1253,23.2071,32.5914,30.8269,,,2201120.0
2020-03-12,250.2801,211.342,25.5284,35.8513,33.9103,,,2421280.0
2020-03-13,234.8495,198.312,23.9544,33.6409,31.8196,,,2272000.0
2020-03-16,211.3646,178.4808,21.559,30.2768,28.6376,,,2044800.0
2020-03-17,216.0781,182.461,22.0398,30.952,29.2763,,,2090400.0
2020-03-18,220.7751,186.4273,22.5189,31.6248,29.9127,,,2135840.0
2020-03-19,225.5878,190.4913,23.0098,32.3143,30.5647,,,2182400.0
2020-03-20,215.8465,182.2655,22.0162,30.9189,29.2449,,,2088160.0
2020-03-23,194.2635,164.0404,19.8147,27.8272,26.3206,,,1879360.0
2020-03-24,187.7142,158.51,19.1467,26.8891,25.4333,,,1816000.0
2020-03-25,188.5411,159.2083,19.231,27.0075,25.5453,,,1824000.0
2020-03-26,197.7697,167.0011,20.1723,28.3295,26.7957,,,1913280.0
2020-03-27,186.7054,157.6581,19.0438,26.7445,25.2966,,,1806240.0
2020-03-30,181.4295,153.203,18.5057,25.9888,24.5818,,,1755200.0
2020-03-31,186.3415,157.3508,19.0067,26.6924,25.2473,,,1802720.0
2020-04-01,204.9806,173.0901,20.9078,29.3624,27.7727,,,1983040.0
2020-04-02,213.8454,180.5757,21.812,30.6322,28.9738,,,2068800.0
2020-04-03,201.7721,170.3808,20.5806,28.9028,27.338,,,1952000.0
2020-04-07,202.351,170.8696,20.6396,28.9857,27.4164,,,1957600.0
2020-04-08,147.8313,147.8313,19.6223,25.6574,25.6574,,,1999840.0
2020-04-09,147.9614,147.9614,19.6396,25.68,25.68,,,2001600.0
