trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-02-09,15.9714,19.1931,2.2086,0.7846,0.7776,2.7548,2.7548,794621.9846
2001-02-12,16.2013,19.4694,2.2404,0.7959,0.7888,2.7157,2.7157,806059.7253
2001-02-13,16.2376,19.513,2.2454,0.7977,0.7906,2.7097,2.7097,807865.6844
2001-02-14,16.1287,19.3821,2.2304,0.7924,0.7852,2.728,2.728,802447.8072
2001-02-15,15.923,19.1349,2.2019,0.7823,0.7752,2.7632,2.7632,792214.0392
2001-02-16,15.8625,19.0622,2.1936,0.7793,0.7723,2.7737,2.7737,789204.1075
2001-02-19,16.0198,19.2513,2.2153,0.787,0.7799,2.7465,2.7465,797029.93
2001-02-20,15.8988,19.1058,2.1986,0.7811,0.7741,2.7674,2.7674,791010.0665
2001-02-21,14.6768,17.6373,2.0296,0.721,0.7146,2.9978,2.9978,730209.445
2001-02-22,14.5195,17.4483,2.0078,0.7133,0.7069,3.0303,3.0303,722383.6224
2001-02-23,14.7615,17.7391,2.0413,0.7252,0.7187,2.9806,2.9806,734423.3494
2001-02-26,14.9187,17.9281,2.0631,0.7329,0.7263,2.9492,2.9492,742249.172
2001-02-27,15.4269,18.5388,2.1333,0.7579,0.7511,2.852,2.852,767532.5988
2001-02-28,15.1486,18.2044,2.0948,0.7442,0.7375,2.9044,2.9044,753686.9127
2001-03-01,15.0881,18.1317,2.0865,0.7413,0.7346,2.9161,2.9161,750676.9809
2001-03-02,15.2817,18.3643,2.1133,0.7508,0.744,2.8791,2.8791,760308.7626
2001-03-05,15.1123,18.1607,2.0898,0.7424,0.7358,2.9114,2.9114,751880.9536
2001-03-06,14.9187,17.9281,2.0631,0.7329,0.7263,2.9492,2.9492,742249.172
2001-03-07,14.9913,18.0153,2.0731,0.7365,0.7299,2.9349,2.9349,745861.0901
2001-03-08,15.3422,18.437,2.1216,0.7537,0.747,2.8678,2.8678,763318.6943
2001-03-09,15.5358,18.6696,2.1484,0.7632,0.7564,2.8321,2.8321,772950.476
2001-03-12,15.5963,18.7423,2.1568,0.7662,0.7593,2.8211,2.8211,775960.4077
2001-03-13,15.3785,18.4806,2.1266,0.7555,0.7487,2.861,2.861,765124.6534
2001-03-14,15.4632,18.5824,2.1383,0.7597,0.7528,2.8454,2.8454,769338.5579
2001-03-15,15.5479,18.6842,2.1501,0.7638,0.757,2.8299,2.8299,773552.4623
2001-03-16,15.7778,18.9604,2.1819,0.7751,0.7682,2.7886,2.7886,784990.203
2001-03-19,15.8504,19.0477,2.1919,0.7787,0.7717,2.7759,2.7759,788602.1211
2001-03-20,16.2013,19.4694,2.2404,0.7959,0.7888,2.7157,2.7157,806059.7253
2001-03-21,17.1572,20.618,2.3726,0.8429,0.8353,2.5644,2.5644,853616.6471
2001-03-22,16.8547,20.2545,2.3308,0.828,0.8206,2.6105,2.6105,838566.9883
2001-03-23,16.1287,19.3821,2.2304,0.7924,0.7852,2.728,2.728,802447.8072
2001-03-26,36.4056,36.4056,2.2648,0.9084,0.9084,2.6738,2.6738,818701.4387
2001-03-27,36.245,36.245,2.2548,0.9044,0.9044,2.6856,2.6856,815089.5206
2001-03-28,36.7804,36.7804,2.2881,0.9177,0.9177,2.6466,2.6466,827129.2476
2001-03-29,36.3521,36.3521,2.2615,0.907,0.907,2.6777,2.6777,817497.466
2001-03-30,36.1647,36.1647,2.2498,0.9024,0.9024,2.6916,2.6916,813283.5616
2001-04-02,36.2718,36.2718,2.2565,0.905,0.905,2.6837,2.6837,815691.507
2001-04-03,36.1647,36.1647,2.2498,0.9024,0.9024,2.6916,2.6916,813283.5616
2001-04-04,35.9238,35.9238,2.2349,0.8964,0.8964,2.7097,2.7097,807865.6844
2001-04-05,36.0309,36.0309,2.2415,0.899,0.899,2.7016,2.7016,810273.6298
2001-04-06,35.8702,35.8702,2.2315,0.895,0.895,2.7137,2.7137,806661.7117
2001-04-09,35.6829,35.6829,2.2199,0.8903,0.8903,2.728,2.728,802447.8072
2001-04-10,35.6829,35.6829,2.2199,0.8903,0.8903,2.728,2.728,802447.8072
2001-04-11,35.7632,35.7632,2.2249,0.8924,0.8924,2.7218,2.7218,804253.7663
2001-04-12,36.1647,36.1647,2.2498,0.9024,0.9024,2.6916,2.6916,813283.5616
2001-04-13,36.2718,36.2718,2.2565,0.905,0.905,2.6837,2.6837,815691.507
2001-04-16,36.5127,36.5127,2.2715,0.9111,0.9111,2.666,2.666,821109.3841
2001-04-17,36.0309,36.0309,2.2415,0.899,0.899,2.7016,2.7016,810273.6298
2001-04-18,35.6561,35.6561,2.2182,0.8897,0.8897,2.73,2.73,801845.8209
2001-04-19,35.0404,35.0404,2.1799,0.8743,0.8743,2.778,2.778,788000.1348
2001-04-20,34.6924,34.6924,2.1583,0.8656,0.8656,2.8058,2.8058,780174.3122
2001-04-23,35.0404,35.0404,2.1799,0.8743,0.8743,2.778,2.778,788000.1348
2001-04-25,34.0767,34.0767,2.12,0.8503,0.8503,2.8565,2.8565,766328.6261
