trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2011-11-03,35.7715,30.6597,3.9874,7.8409,6.8701,,,148720.974
2011-11-04,35.0832,30.0698,3.9107,7.6901,6.7379,,,145859.468
2011-11-07,35.4739,30.4046,3.9543,7.7757,6.8129,,,147483.566
2011-11-08,35.6785,30.58,3.9771,7.8205,6.8522,,,148334.284
2011-11-09,37.7247,32.3338,4.2052,8.2691,7.2452,,,156841.464
2011-11-10,40.3662,34.5978,4.4996,8.8481,7.7525,,,167823.46
2011-11-11,38.599,33.0832,4.3026,8.4607,7.4131,,,160476.35
2011-11-14,39.4547,33.8166,4.398,8.6483,7.5774,,,164033.898
2011-11-15,38.878,33.3223,4.3337,8.5219,7.4667,,,161636.42
2011-11-16,38.692,33.1629,4.313,8.4811,7.431,,,160863.04
2011-11-17,38.506,33.0035,4.2923,8.4403,7.3952,,,160089.66
2011-11-18,38.7664,33.2267,4.3213,8.4974,7.4452,,,161172.392
2011-11-21,39.957,34.2471,4.454,8.7584,7.6739,,,166122.024
2011-11-22,39.2129,33.6093,4.3711,8.5953,7.531,,,163028.504
2011-11-23,39.5291,33.8804,4.4063,8.6646,7.5917,,,164343.25
2011-11-24,39.7151,34.0398,4.427,8.7054,7.6274,,,165116.63
2011-11-25,40.3476,34.5819,4.4975,8.844,7.7489,,,167746.122
2011-11-28,40.8871,35.0443,4.5577,8.9622,7.8525,,,169988.924
2011-11-29,42.7472,36.6386,4.765,9.37,8.2098,,,177722.724
2011-11-30,40.9243,35.0762,4.5618,8.9704,7.8597,,,170143.6
2011-12-01,41.3893,35.4747,4.6137,9.0723,7.949,,,172077.05
2011-12-02,40.3476,34.5819,4.4975,8.844,7.7489,,,167746.122
2011-12-05,36.6086,31.3772,4.0808,8.0244,7.0308,,,152201.184
2011-12-06,35.8831,30.7554,3.9999,7.8654,6.8915,,,149185.002
2011-12-07,35.8459,30.7235,3.9957,7.8572,6.8843,,,149030.326
2011-12-08,35.3065,30.2612,3.9356,7.739,6.7807,,,146787.524
2011-12-09,34.7484,29.7828,3.8734,7.6167,6.6736,,,144467.384
2011-12-12,35.1949,30.1655,3.9232,7.7145,6.7593,,,146323.496
2011-12-13,34.7856,29.8147,3.8776,7.6248,6.6807,,,144622.06
2011-12-14,35.7715,30.6597,3.9874,7.8409,6.8701,,,148720.974
2011-12-15,34.2276,29.3364,3.8153,7.5025,6.5735,,,142301.92
2011-12-16,33.6695,28.8581,3.7531,7.3802,6.4664,,,139981.78
2011-12-19,32.4232,27.7899,3.6142,7.107,6.227,,,134800.134
2011-12-20,31.6233,27.1043,3.525,6.9317,6.0734,,,131474.6
2011-12-21,29.4097,25.207,3.2783,6.4464,5.6482,,,122271.378
2011-12-22,27.7541,23.788,3.0937,6.0836,5.3303,,,115388.296
2011-12-23,28.2377,24.2025,3.1477,6.1896,5.4232,,,117399.084
2011-12-26,26.9914,23.1343,3.0087,5.9164,5.1838,,,112217.438
2011-12-27,24.8336,21.2848,2.7682,5.4434,4.7694,,,103246.23
2011-12-28,25.2056,21.6037,2.8097,5.5249,4.8408,,,104792.99
2011-12-29,24.8894,21.3327,2.7744,5.4556,4.7801,,,103478.244
2011-12-30,25.466,21.8269,2.8387,5.582,4.8909,,,105875.722
2012-01-04,23.7733,20.3761,2.65,5.211,4.5657,,,98837.964
2012-01-05,22.1735,19.0049,2.4717,4.8603,4.2585,,,92186.896
2012-01-06,22.6572,19.4194,2.5256,4.9663,4.3514,,,94197.684
2012-01-09,24.5173,21.0138,2.7329,5.3741,4.7087,,,101931.484
2012-01-10,25.5219,21.8748,2.8449,5.5943,4.9016,,,106107.736
2012-01-11,25.1498,21.5559,2.8034,5.5127,4.8301,,,104560.976
2012-01-12,25.187,21.5878,2.8076,5.5209,4.8373,,,104715.652
2012-01-13,23.1036,19.8021,2.5754,5.0642,4.4371,,,96053.796
2012-01-16,22.6944,19.4513,2.5297,4.9745,4.3585,,,94352.36
2012-01-17,24.2011,20.7428,2.6977,5.3048,4.6479,,,100616.738
2012-01-18,23.4384,20.0891,2.6127,5.1376,4.5014,,,97445.88
2012-01-19,24.1453,20.6949,2.6915,5.2925,4.6372,,,100384.724
2012-01-20,24.8708,21.3167,2.7723,5.4516,4.7765,,,103400.906
2012-01-30,25.001,21.4283,2.7869,5.4801,4.8015,,,103942.272
2012-01-31,24.7778,21.237,2.762,5.4312,4.7587,,,103014.216
2012-02-01,24.3685,20.8863,2.7164,5.3415,4.6801,,,101312.78
2012-02-02,24.5173,21.0138,2.7329,5.3741,4.7087,,,101931.484
2012-02-03,25.1498,21.5559,2.8034,5.5127,4.8301,,,104560.976
2012-02-06,26.1915,22.4487,2.9196,5.741,5.0302,,,108891.904
2012-02-07,25.1684,21.5718,2.8055,5.5168,4.8337,,,104638.314
2012-02-08,25.8939,22.1936,2.8864,5.6758,4.973,,,107654.496
2012-02-09,25.9497,22.2415,2.8926,5.688,4.9837,,,107886.51
2012-02-10,26.3589,22.5922,2.9382,5.7777,5.0623,,,109587.946
2012-02-13,27.196,23.3097,3.0315,5.9612,5.2231,,,113068.156
2012-02-14,27.01,23.1503,3.0108,5.9205,5.1874,,,112294.776
2012-02-15,27.196,23.3097,3.0315,5.9612,5.2231,,,113068.156
2012-02-16,27.7727,23.804,3.0958,6.0876,5.3339,,,115465.634
2012-02-17,27.196,23.3097,3.0315,5.9612,5.2231,,,113068.156
2012-02-20,26.8054,22.9749,2.988,5.8756,5.1481,,,111444.058
2012-02-21,28.2749,24.2344,3.1518,6.1977,5.4303,,,117553.76
2012-02-22,28.4238,24.362,3.1684,6.2303,5.4589,,,118172.464
2012-02-23,28.8144,24.6968,3.2119,6.316,5.5339,,,119796.562
2012-02-24,29.2422,25.0635,3.2596,6.4098,5.6161,,,121575.336
2012-02-27,29.3353,25.1432,3.27,6.4301,5.6339,,,121962.026
2012-02-28,28.7028,28.3077,3.0975,6.2915,5.3417,,,119332.534
2012-02-29,28.4238,28.0325,3.0674,6.2303,5.2897,,,118172.464
2012-03-02,29.0562,28.6563,3.1357,6.369,5.4074,,,120801.956
2012-03-05,29.1492,28.748,3.1457,6.3894,5.4248,,,121188.646
2012-03-06,28.6098,28.216,3.0875,6.2711,5.3244,,,118945.844
2012-03-07,28.2377,27.8491,3.0474,6.1896,5.2551,,,117399.084
2012-03-08,28.554,28.161,3.0815,6.2589,5.314,,,118713.83
2012-03-09,29.4469,29.0416,3.1778,6.4546,5.4801,,,122426.054
2012-03-12,30.3398,29.9222,3.2742,6.6503,5.6463,,,126138.278
2012-03-13,30.5816,30.1607,3.3003,6.7033,5.6913,,,127143.672
2012-03-14,28.7214,28.3261,3.0995,6.2956,5.3451,,,119409.872
2012-03-15,28.0517,27.6656,3.0273,6.1488,5.2205,,,116625.704
2012-03-16,28.5912,28.1976,3.0855,6.267,5.3209,,,118868.506
2012-03-19,29.1492,28.748,3.1457,6.3894,5.4248,,,121188.646
2012-03-20,28.2377,27.8491,3.0474,6.1896,5.2551,,,117399.084
2012-03-21,28.0889,27.7023,3.0313,6.1569,5.2274,,,116780.38
2012-03-22,27.9959,27.6106,3.0213,6.1366,5.2101,,,116393.69
2012-03-23,27.7541,27.3721,2.9952,6.0836,5.1651,,,115388.296
2012-03-26,28.0703,27.684,3.0293,6.1529,5.224,,,116703.042
2012-03-27,28.6098,28.216,3.0875,6.2711,5.3244,,,118945.844
2012-03-28,25.8567,25.5008,2.7904,5.6677,4.812,,,107499.82
2012-03-29,25.1684,24.822,2.7161,5.5168,4.6839,,,104638.314
2012-03-30,24.6104,24.2716,2.6559,5.3945,4.5801,,,102318.174
2012-04-05,25.373,25.0238,2.7382,5.5616,4.722,,,105489.032
2012-04-06,26.0799,25.7209,2.8145,5.7166,4.8535,,,108427.876
2012-04-09,25.5405,25.1889,2.7563,5.5983,4.7532,,,106185.074
2012-04-10,26.6566,26.2897,2.8767,5.843,4.9609,,,110825.354
2012-04-11,27.196,26.8217,2.9349,5.9612,5.0613,,,113068.156
2012-04-12,28.8211,28.8211,3.193,5.5148,5.5148,,,123199.434
2012-04-13,28.4593,28.4593,3.1529,5.4455,5.4455,,,121652.674
2012-04-16,28.604,28.604,3.169,5.4732,5.4732,,,122271.378
2012-04-17,29.1649,29.1649,3.2311,5.5805,5.5805,,,124668.856
2012-04-18,32.0597,32.0597,3.5518,6.1344,6.1344,,,137042.936
2012-04-19,30.9741,30.9741,3.4315,5.9267,5.9267,,,132402.656
2012-04-20,30.8836,30.8836,3.4215,5.9094,5.9094,,,132015.966
2012-04-23,30.8294,30.8294,3.4155,5.899,5.899,,,131783.952
2012-04-24,30.5942,33.5355,3.3557,5.854,5.8198,,,130778.558
2012-04-25,31.8245,34.884,3.4907,6.0894,6.0538,,,136037.542
2012-04-26,32.1682,35.2608,3.5284,6.1552,6.1192,,,137506.964
2012-04-27,34.086,37.363,3.7387,6.5222,6.484,,,145704.792
