trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-05-28,46.8474,46.8474,4.6826,1.7751,1.7751,0.0,,354779.9965
2001-05-29,45.9116,45.9116,4.5891,1.7396,1.7396,0.0,,347693.255
2001-05-30,46.7304,46.7304,4.6709,1.7706,1.7706,0.0,,353894.1539
2001-05-31,45.9116,45.9116,4.5891,1.7396,1.7396,0.0,,347693.255
2001-06-01,45.5899,45.5899,4.5569,1.7274,1.7274,0.0,,345257.1876
2001-06-04,44.5079,44.5079,4.4488,1.6864,1.6864,0.0,,337063.1428
2001-06-05,45.0635,45.0635,4.5043,1.7075,1.7075,0.0,,341270.8956
2001-06-06,45.4729,45.4729,4.5452,1.723,1.723,0.0,,344371.345
2001-06-07,44.5957,44.5957,4.4575,1.6898,1.6898,0.0,,337727.5248
2001-06-08,44.9173,44.9173,4.4897,1.7019,1.7019,0.0,,340163.5922
2001-06-11,45.3267,45.3267,4.5306,1.7175,1.7175,0.0,,343264.0416
2001-06-12,46.7596,46.7596,4.6738,1.7718,1.7718,0.0,,354115.6145
2001-06-13,46.4672,46.4672,4.6446,1.7607,1.7607,0.0,,351901.0078
2001-06-14,44.4494,44.4494,4.4429,1.6842,1.6842,0.0,,336620.2214
2001-06-15,44.7126,44.7126,4.4692,1.6942,1.6942,0.0,,338613.3675
2001-06-18,42.5194,42.5194,4.25,1.6111,1.6111,0.0,,322003.8171
2001-06-19,42.8118,42.8118,4.2792,1.6222,1.6222,0.0,,324218.4238
2001-06-21,43.1335,43.1335,4.3114,1.6344,1.6344,0.0,,326654.4912
2001-06-22,42.9873,42.9873,4.2968,1.6288,1.6288,0.0,,325547.1878
2001-06-25,44.0693,44.0693,4.4049,1.6698,1.6698,0.0,,333741.2327
2001-06-26,43.9231,43.9231,4.3903,1.6643,1.6643,0.0,,332633.9293
2001-06-27,43.2505,43.2505,4.3231,1.6388,1.6388,0.0,,327540.3339
2001-06-28,42.8703,42.8703,4.2851,1.6244,1.6244,0.0,,324661.3452
2001-06-29,43.0458,43.0458,4.3026,1.631,1.631,0.0,,325990.1092
2001-07-02,42.4902,42.4902,4.2471,1.61,1.61,0.0,,321782.3564
2001-07-03,42.4317,42.4317,4.2412,1.6078,1.6078,0.0,,321339.4351
2001-07-04,41.9638,41.9638,4.1945,1.59,1.59,0.0,,317796.0643
2001-07-05,41.2327,41.2327,4.1214,1.5623,1.5623,0.0,,312259.5475
2001-07-06,41.2327,41.2327,4.1214,1.5623,1.5623,0.0,,312259.5475
2001-07-09,41.2327,41.2327,4.1214,1.5623,1.5623,0.0,,312259.5475
2001-07-10,42.6071,42.6071,4.2588,1.6144,1.6144,0.0,,322668.1991
2001-07-11,41.7883,41.7883,4.1769,1.5834,1.5834,0.0,,316467.3003
2001-07-12,41.3789,41.3789,4.136,1.5679,1.5679,0.0,,313366.8509
2001-07-13,41.3204,41.3204,4.1302,1.5657,1.5657,0.0,,312923.9295
2001-07-16,40.6478,40.6478,4.0629,1.5402,1.5402,0.0,,307830.3341
2001-07-17,40.7941,40.7941,4.0775,1.5457,1.5457,0.0,,308937.6374
2001-07-18,40.7648,40.7648,4.0746,1.5446,1.5446,0.0,,308716.1768
2001-07-19,41.145,41.145,4.1126,1.559,1.559,0.0,,311595.1655
2001-07-20,41.6129,41.6129,4.1594,1.5767,1.5767,0.0,,315138.5363
2001-07-23,41.4082,41.4082,4.1389,1.569,1.569,0.0,,313588.3116
2001-07-24,40.5894,40.5894,4.0571,1.538,1.538,0.0,,307387.4127
2001-07-25,40.5894,40.5894,4.0571,1.538,1.538,0.0,,307387.4127
2001-07-26,40.063,40.063,4.0045,1.518,1.518,0.0,,303401.1206
2001-07-27,39.7706,39.7706,3.9752,1.5069,1.5069,0.0,,301186.5139
2001-07-30,36.9925,36.9925,3.6976,1.4017,1.4017,0.0,,280147.7501
2001-07-31,36.0274,36.0274,3.6011,1.3651,1.3651,0.0,,272839.5479
2001-08-01,37.6651,37.6651,3.7648,1.4272,1.4272,0.0,,285241.3455
2001-08-02,36.7,36.7,3.6683,1.3906,1.3906,0.0,,277933.1434
2001-08-03,38.747,38.747,3.8729,1.4682,1.4682,0.0,,293435.3904
2001-08-06,37.7235,37.7235,3.7706,1.4294,1.4294,0.0,,285684.2669
2001-08-07,38.1037,38.1037,3.8086,1.4438,1.4438,0.0,,288563.2556
2001-08-08,38.6008,38.6008,3.8583,1.4626,1.4626,0.0,,292328.087
2001-08-09,38.6886,38.6886,3.8671,1.4659,1.4659,0.0,,292992.4691
2001-08-10,37.899,37.899,3.7882,1.436,1.436,0.0,1.7656,287013.0305
2001-08-13,38.4254,37.364,3.6259,1.456,1.3499,0.0,1.7414,290999.3226
2001-08-14,38.5657,37.5005,3.6391,1.4613,1.3549,0.0,1.735,292062.3338
2001-08-15,38.4254,37.364,3.6259,1.456,1.3499,0.0,1.7414,290999.3226
2001-08-16,37.9341,36.8863,3.5795,1.4373,1.3327,0.0,1.7639,287278.7833
2001-08-17,38.1095,37.0569,3.5961,1.444,1.3388,0.0,1.7558,288607.5473
2001-08-20,37.8288,36.7839,3.5696,1.4334,1.329,0.0,1.7688,286481.5249
2001-08-21,37.3024,36.2721,3.5199,1.4134,1.3105,0.0,1.7938,282495.2328
2001-08-22,36.3901,35.3849,3.4338,1.3788,1.2784,0.0,1.8388,275585.6598
2001-08-23,36.2146,35.2143,3.4173,1.3722,1.2723,0.0,1.8477,274256.8958
2001-08-24,35.3724,34.3954,3.3378,1.3403,1.2427,0.0,1.8917,267878.8284
2001-08-27,33.7582,32.8257,3.1855,1.2791,1.186,0.0,1.9821,255654.1994
2001-08-28,33.688,32.7575,3.1789,1.2765,1.1835,0.0,1.9862,255122.6938
2001-08-29,34.074,33.1328,3.2153,1.2911,1.1971,0.0,1.9637,258045.9746
2001-08-30,33.8284,32.894,3.1921,1.2818,1.1884,0.0,1.978,256185.705
2001-08-31,33.8635,32.9281,3.1954,1.2831,1.1897,0.0,1.976,256451.4578
2001-09-03,33.5827,32.6551,3.1689,1.2725,1.1798,0.0,1.9925,254325.4353
2001-09-04,34.6355,33.6788,3.2683,1.3124,1.2168,0.0,1.9319,262298.0195
