trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2000-07-17,44.2211,44.2211,7.6161,1.5919,1.5919,0.253,,541125.0
2000-07-18,43.9067,43.9067,7.562,1.5806,1.5806,0.2548,,537277.0
2000-07-19,43.8673,43.8673,7.5552,1.5791,1.5791,0.255,,536796.0
2000-07-20,43.6905,43.6905,7.5247,1.5728,1.5728,0.2561,,534631.5
2000-07-21,43.1598,43.1598,7.4333,1.5537,1.5537,0.2592,,528138.0
2000-07-24,43.0026,43.0026,7.4063,1.548,1.548,0.2602,,526214.0
2000-07-25,43.0419,43.0419,7.413,1.5494,1.5494,0.2599,,526695.0
2000-07-26,43.1795,43.1795,7.4367,1.5544,1.5544,0.2591,,528378.5
2000-07-27,40.4869,40.4869,6.973,1.4575,1.4575,0.2245,,495430.0
2000-07-28,40.0545,40.0545,6.8985,1.4419,1.4419,0.2269,,490139.0
2000-07-31,40.5458,40.5458,6.9831,1.4596,1.4596,0.2242,,496151.5
2000-08-01,39.8383,39.8383,6.8613,1.4341,1.4341,0.2282,,487493.5
2000-08-02,39.799,39.799,6.8545,1.4327,1.4327,0.2284,,487012.5
2000-08-03,39.4059,39.4059,6.7868,1.4185,1.4185,0.2307,,482202.5
2000-08-04,38.5608,38.5608,6.6413,1.3881,1.3881,0.2357,,471861.0
2000-08-07,39.1111,39.1111,6.736,1.4079,1.4079,0.2324,,478595.0
2000-08-08,39.8973,39.8973,6.8714,1.4362,1.4362,0.2278,,488215.0
2000-08-09,40.3297,40.3297,6.9459,1.4518,1.4518,0.2254,,493506.0
2000-08-10,40.4476,40.4476,6.9662,1.456,1.456,0.2247,,494949.0
2000-08-11,40.2117,41.0644,6.4871,1.4475,1.1341,0.2261,,492063.0
2000-08-14,39.799,40.6429,6.4206,1.4327,1.1224,0.2284,,487012.5
2000-08-15,40.0545,40.9039,6.4618,1.4419,1.1296,0.2269,,490139.0
2000-08-16,39.799,40.6429,6.4206,1.4327,1.1224,0.2284,,487012.5
2000-08-17,39.5435,40.382,6.3793,1.4235,1.1152,0.2299,,483886.0
2000-08-18,39.4059,40.2415,6.3572,1.4185,1.1113,0.2307,,482202.5
2000-08-21,39.1111,39.9405,6.3096,1.4079,1.103,0.2324,,478595.0
2000-08-22,39.2683,40.101,6.335,1.4136,1.1075,0.2315,,480519.0
2000-08-23,38.7967,39.6193,6.2589,1.3966,1.0942,0.2343,,474747.0
2000-08-24,38.836,39.6595,6.2652,1.398,1.0953,0.2341,,475228.0
2000-08-25,39.0128,39.8401,6.2937,1.4044,1.1003,0.233,,477392.5
2000-08-28,39.4059,40.2415,6.3572,1.4185,1.1113,0.2307,,482202.5
2000-08-29,39.7007,40.5426,6.4047,1.4292,1.1197,0.229,,485810.0
2000-08-30,39.8973,40.7433,6.4364,1.4362,1.1252,0.2278,,488215.0
2000-08-31,39.1111,39.9405,6.3096,1.4079,1.103,0.2324,,478595.0
2000-09-01,39.6025,40.4422,6.3889,1.4256,1.1169,0.2295,,484607.5
2000-09-04,40.0348,40.8838,6.4586,1.4412,1.1291,0.227,,489898.5
2000-09-05,40.5458,41.4056,6.5411,1.4596,1.1435,0.2242,,496151.5
2000-09-06,41.8627,42.7504,6.7535,1.507,1.1806,0.2171,,512265.0
2000-09-07,41.9806,42.8708,6.7725,1.5112,1.184,0.2165,,513708.0
2000-09-08,41.0765,41.9475,6.6267,1.4787,1.1585,0.2213,,502645.0
2000-09-11,41.273,42.1482,6.6584,1.4858,1.164,0.2202,,505050.0
2000-09-12,42.7471,43.6535,6.8962,1.5388,1.2056,0.2126,,523087.5
2000-09-13,42.9043,43.8141,6.9215,1.5445,1.21,0.2119,,525011.5
2000-09-14,41.9216,42.8106,6.763,1.5091,1.1823,0.2168,,512986.5
2000-09-15,50.7976,51.8748,8.1949,1.8286,1.4326,0.2202,,621600.0
2000-09-18,49.0801,50.1209,7.9178,1.7668,1.3842,0.2279,,600584.0
2000-09-19,48.3787,49.4045,7.8047,1.7415,1.3644,0.2313,,592000.0
2000-09-20,48.5722,49.6021,7.8359,1.7485,1.3699,0.2303,,594368.0
2000-09-21,47.5562,48.5647,7.672,1.7119,1.3412,0.2352,,581936.0
2000-09-22,46.637,47.626,7.5237,1.6788,1.3153,0.2399,,570688.0
2000-09-25,46.6854,47.6754,7.5315,1.6806,1.3166,0.2396,,571280.0
2000-09-26,46.3226,47.3048,7.473,1.6675,1.3064,0.2415,,566840.0
2000-09-27,46.3709,47.3542,7.4808,1.6693,1.3078,0.2413,,567432.0
2000-09-28,45.9839,46.959,7.4183,1.6553,1.2969,0.2433,,562696.0
2000-09-29,46.0807,47.0578,7.434,1.6588,1.2996,0.2428,,563880.0
2000-10-09,45.7178,46.6873,7.3754,1.6458,1.2894,0.2447,,559440.0
2000-10-10,45.9597,46.9343,7.4144,1.6545,1.2962,0.2434,,562400.0
2000-10-11,45.4517,46.4156,7.3325,1.6362,1.2819,0.2461,,556184.0
2000-10-12,44.7503,45.6992,7.2193,1.6109,1.2621,0.25,,547600.0
2000-10-13,44.0246,44.9581,7.1023,1.5848,1.2416,0.2541,,538720.0
2000-10-16,42.3313,43.229,6.8291,1.5238,1.1939,0.2643,,518000.0
2000-10-17,43.444,44.3653,7.0086,1.5639,1.2252,0.2575,,531616.0
2000-10-18,43.3715,44.2912,6.9969,1.5613,1.2232,0.2579,,530728.0
2000-10-19,43.1054,44.0194,6.954,1.5517,1.2157,0.2595,,527472.0
2000-10-20,44.0246,44.9581,7.1023,1.5848,1.2416,0.2541,,538720.0
2000-10-23,44.3874,45.3287,7.1608,1.5979,1.2518,0.252,,543160.0
2000-10-24,43.7827,44.7111,7.0632,1.5761,1.2348,0.2555,,535760.0
2000-10-25,43.5166,44.4394,7.0203,1.5665,1.2273,0.2571,,532504.0
2000-10-26,43.7343,44.6617,7.0554,1.5744,1.2334,0.2558,,535168.0
2000-10-27,43.7827,44.7111,7.0632,1.5761,1.2348,0.2555,,535760.0
2000-10-30,43.8069,44.7358,7.0671,1.577,1.2355,0.2554,,536056.0
2000-10-31,43.2505,44.1676,6.9774,1.5569,1.2198,0.2587,,529248.0
2000-11-01,43.4924,44.4147,7.0164,1.5656,1.2266,0.2572,,532208.0
2000-11-02,43.5408,44.4641,7.0242,1.5674,1.228,0.2569,,532800.0
2000-11-03,43.8552,44.7852,7.0749,1.5787,1.2368,0.2551,,536648.0
2000-11-06,44.4842,45.4275,7.1764,1.6013,1.2546,0.2515,,544344.0
2000-11-07,45.9113,46.8849,7.4066,1.6527,1.2948,0.2437,,561808.0
2000-11-08,46.3951,47.3789,7.4847,1.6701,1.3085,0.2411,,567728.0
2000-11-09,46.2258,47.206,7.4574,1.664,1.3037,0.242,,565656.0
2000-11-10,45.8388,46.8108,7.3949,1.6501,1.2928,0.2441,,560920.0
2000-11-13,47.145,48.1447,7.6057,1.6971,1.3296,0.2373,,576904.0
2000-11-14,47.7014,48.7129,7.6954,1.7172,1.3453,0.2345,,583712.0
2000-11-15,47.1692,48.1694,7.6096,1.698,1.3303,0.2372,,577200.0
2000-11-16,48.9592,49.9974,7.8983,1.7624,1.3808,0.2285,,599104.0
2000-11-17,48.548,49.5774,7.832,1.7476,1.3692,0.2304,,594072.0
2000-11-20,47.9191,48.9352,7.7305,1.725,1.3514,0.2335,,586376.0
2000-11-21,49.056,50.0962,7.9139,1.7659,1.3835,0.2281,,600288.0
2000-11-22,49.0076,50.0468,7.9061,1.7642,1.3821,0.2283,,599696.0
2000-11-23,48.8141,49.8492,7.8749,1.7572,1.3767,0.2292,,597328.0
2000-11-24,47.4111,48.4164,7.6486,1.7067,1.3371,0.236,,580160.0
2000-11-27,46.1532,47.1319,7.4457,1.6614,1.3016,0.2424,,564768.0
