trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2015-01-21,28.3057,31.971,3.4089,1.6614,1.887,,,523305.0
2015-01-22,31.1471,35.1803,3.7511,1.8281,2.0764,,,575836.0
2015-01-23,34.2705,38.7081,4.1273,2.0114,2.2846,,,633580.0
2015-01-26,37.6975,42.579,4.54,2.2126,2.5131,,,696938.0
2015-01-27,41.4716,46.8418,4.9945,2.4341,2.7647,,,766712.0
2015-01-28,45.6144,51.521,5.4935,2.6773,3.0409,,,843303.0
2015-01-29,50.1694,56.6658,6.042,2.9446,3.3445,,,927513.0
2015-01-30,55.1798,62.325,6.6455,3.2387,3.6785,,,1020144.0
2015-02-02,60.6891,68.5477,7.309,3.562,4.0458,,,1121998.0
2015-02-03,66.7623,75.4074,8.0404,3.9185,4.4507,,,1234278.0
2015-02-04,73.4429,82.953,8.8449,4.3106,4.896,,,1357786.0
2015-02-05,80.7959,91.2581,9.7305,4.7422,5.3862,,,1493725.0
2015-02-06,76.0241,85.8684,9.1558,4.4621,5.0681,,,1405505.0
2015-02-09,68.5409,77.4163,8.2546,4.0229,4.5692,,,1267160.0
2015-02-10,69.9291,78.9842,8.4218,4.1044,4.6618,,,1292824.0
2015-02-11,74.6142,84.276,8.986,4.3793,4.9741,,,1379440.0
2015-02-12,73.7466,83.296,8.8815,4.3284,4.9163,,,1363400.0
2015-02-13,76.5012,86.4074,9.2133,4.4901,5.0999,,,1414327.0
2015-02-16,84.1579,95.0555,10.1354,4.9395,5.6103,,,1555880.0
2015-02-17,80.9043,91.3806,9.7435,4.7485,5.3934,,,1495730.0
2015-02-25,72.8139,82.2426,8.7692,4.2737,4.8541,,,1346157.0
2015-02-26,72.2283,81.5811,8.6986,4.2393,4.8151,,,1335330.0
2015-02-27,72.7705,82.1936,8.764,4.2711,4.8512,,,1345355.0
2015-03-02,73.8767,83.443,8.8972,4.3361,4.925,,,1365806.0
2015-03-03,71.3607,80.6011,8.5942,4.1884,4.7572,,,1319290.0
2015-03-04,73.855,83.4185,8.8946,4.3348,4.9235,,,1365405.0
