trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-03-12,32.8192,32.8192,3.2088,2.7354,2.7354,0.0,,359600.0
2001-03-13,31.9987,31.9987,3.1286,2.667,2.667,0.0,,350610.0
2001-03-14,32.1967,32.1967,3.1479,2.6835,2.6835,0.0,,352780.0
2001-03-15,32.3948,32.3948,3.1673,2.7,2.7,0.0,,354950.0
2001-03-16,31.9704,31.9704,3.1258,2.6647,2.6647,0.0,,350300.0
2001-03-19,32.1119,32.1119,3.1396,2.6765,2.6765,0.0,,351850.0
2001-03-20,31.9704,31.9704,3.1258,2.6647,2.6647,0.0,,350300.0
2001-03-21,31.8855,31.8855,3.1175,2.6576,2.6576,0.0,,349370.0
2001-03-22,32.3665,32.3665,3.1645,2.6977,2.6977,0.0,,354640.0
2001-03-23,31.8572,31.8572,3.1148,2.6552,2.6552,0.0,,349060.0
2001-03-26,32.5645,32.5645,3.1839,2.7142,2.7142,0.0,,356810.0
2001-03-27,32.7626,32.7626,3.2033,2.7307,2.7307,0.0,,358980.0
2001-03-28,25.6223,25.6223,3.1335,2.2674,2.2674,0.0,,361460.0
2001-03-29,26.2156,26.2156,3.206,2.3199,2.3199,0.0,,369830.0
2001-03-30,26.3035,26.3035,3.2168,2.3276,2.3276,0.0,,371070.0
2001-04-02,26.3035,26.3035,3.2168,2.3276,2.3276,0.0,,371070.0
2001-04-03,25.9519,25.9519,3.1738,2.2965,2.2965,0.0,,366110.0
2001-04-04,25.4684,25.4684,3.1147,2.2537,2.2537,0.0,,359290.0
2001-04-05,25.7541,25.7541,3.1496,2.279,2.279,0.0,,363320.0
2001-04-06,25.5344,25.5344,3.1227,2.2596,2.2596,0.0,,360220.0
2001-04-09,26.0398,26.0398,3.1845,2.3043,2.3043,0.0,,367350.0
2001-04-10,26.0398,26.0398,3.1845,2.3043,2.3043,0.0,,367350.0
2001-04-11,26.0398,26.0398,3.1845,2.3043,2.3043,0.0,,367350.0
