trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2002-03-04,129.0535,129.0535,10.595,4.0818,4.0818,,,137875.0
2002-03-05,132.0956,132.0956,10.8447,4.178,4.178,,,141125.0
2002-03-06,130.8086,130.8086,10.7391,4.1373,4.1373,,,139750.0
2002-03-07,135.9567,135.9567,11.1617,4.3001,4.3001,,,145250.0
2002-03-08,137.7117,137.7117,11.3058,4.3556,4.3556,,,147125.0
2002-03-11,140.9878,140.9878,11.5748,4.4592,4.4592,,,150625.0
2002-03-12,137.8287,137.8287,11.3154,4.3593,4.3593,,,147250.0
2002-03-13,136.5417,136.5417,11.2098,4.3186,4.3186,,,145875.0
2002-03-14,140.9878,140.9878,11.5748,4.4592,4.4592,,,150625.0
2002-03-15,137.8287,137.8287,11.3154,4.3593,4.3593,,,147250.0
2002-03-18,139.8177,139.8177,11.4787,4.4222,4.4222,,,149375.0
2002-03-19,148.7099,148.7099,12.2087,4.7035,4.7035,,,158875.0
2002-03-20,155.145,155.145,12.737,4.907,4.907,,,165750.0
2002-03-21,153.39,153.39,12.593,4.8515,4.8515,,,163875.0
2002-03-22,157.2511,157.2511,12.9099,4.9736,4.9736,,,168000.0
2002-03-25,161.6972,161.6972,13.275,5.1142,5.1142,,,172750.0
2002-03-26,162.0482,162.0482,13.3038,5.1253,5.1253,,,173125.0
2002-03-27,161.3461,161.3461,13.2461,5.1031,5.1031,,,172375.0
2002-03-28,163.6862,163.6862,13.4383,5.1771,5.1771,,,174875.0
2002-03-29,154.209,154.209,12.6602,4.8774,4.8774,,,164750.0
2002-04-01,155.73,155.73,12.7851,4.9255,4.9255,,,166375.0
2002-04-02,147.5399,147.5399,12.1127,4.6665,4.6665,,,157625.0
2002-04-03,148.2419,148.2419,12.1703,4.6887,4.6887,,,158375.0
2002-04-04,154.326,154.326,12.6698,4.8811,4.8811,,,164875.0
2002-04-05,152.337,152.337,12.5065,4.8182,4.8182,,,162750.0
2002-04-08,154.092,154.092,12.6506,4.8737,4.8737,,,164625.0
2002-04-09,157.7191,157.7191,12.9484,4.9884,4.9884,,,168500.0
2002-04-10,157.7191,157.7191,12.9484,4.9884,4.9884,,,168500.0
2002-04-11,152.805,152.805,12.5449,4.833,4.833,,,163250.0
2002-04-12,153.273,153.273,12.5834,4.8478,4.8478,,,163750.0
2002-04-15,151.986,151.986,12.4777,4.8071,4.8071,,,162375.0
2002-04-16,151.0499,151.0499,12.4008,4.7775,4.7775,,,161375.0
2002-04-17,153.156,153.156,12.5737,4.8441,4.8441,,,163625.0
2002-04-18,149.5289,149.5289,12.276,4.7294,4.7294,,,159750.0
2002-04-19,150.3479,150.3479,12.3432,4.7553,4.7553,,,160625.0
2002-04-22,148.2419,148.2419,12.1703,4.6887,4.6887,,,158375.0
2002-04-23,145.9018,145.9018,6.2144,4.6147,4.6147,,,155875.0
2002-04-24,145.6678,145.6678,6.2044,4.6072,4.6072,,,155625.0
2002-04-25,148.1249,148.1249,6.309,4.685,4.685,,,158250.0
2002-04-26,150.3479,150.3479,6.4037,4.7553,4.7553,,,160625.0
2002-04-29,152.454,152.454,6.4934,4.8219,4.8219,,,162875.0
2002-05-08,150.3479,150.3479,6.4037,4.7553,4.7553,,,160625.0
2002-05-09,149.7629,149.7629,6.3788,4.7368,4.7368,,,160000.0
2002-05-10,147.8909,147.8909,6.2991,4.6776,4.6776,,,158000.0
2002-05-13,146.2529,146.2529,6.2293,4.6258,4.6258,,,156250.0
2002-05-14,147.1889,147.1889,6.2692,4.6554,4.6554,,,157250.0
2002-05-15,145.5508,145.5508,6.1994,4.6035,4.6035,,,155500.0
2002-05-16,140.0517,140.0517,5.9652,4.4296,4.4296,,,149625.0
2002-05-17,141.6898,141.6898,6.0349,4.4814,4.4814,,,151375.0
2002-05-20,137.3607,137.3607,5.8506,4.3445,4.3445,,,146750.0
2002-05-21,142.5088,142.5088,6.0698,4.5073,4.5073,,,152250.0
2002-05-22,138.8817,138.8817,5.9153,4.3926,4.3926,,,148375.0
2002-05-23,140.2857,140.2857,5.9751,4.437,4.437,,,149875.0
2002-05-24,138.6477,138.6477,5.9054,4.3852,4.3852,,,148125.0
2002-05-27,141.9238,141.9238,6.0449,4.4888,4.4888,,,151625.0
2002-05-28,140.9878,140.9878,6.005,4.4592,4.4592,,,150625.0
2002-05-29,137.5947,137.5947,5.8605,4.3519,4.3519,,,147000.0
2002-05-30,135.3716,135.3716,5.7658,4.2816,4.2816,,,144625.0
2002-05-31,134.0846,134.0846,5.711,4.2409,4.2409,,,143250.0
2002-06-03,131.5106,131.5106,5.6014,4.1595,4.1595,,,140500.0
2002-06-04,129.8725,129.8725,5.5316,4.1077,4.1077,,,138750.0
2002-06-05,129.7555,129.7555,5.5266,4.104,4.104,,,138625.0
2002-06-06,135.8397,135.8397,5.7858,4.2964,4.2964,,,145125.0
2002-06-07,136.3077,136.3077,5.8057,4.3112,4.3112,,,145625.0
2002-06-10,133.9676,133.9676,5.706,4.2372,4.2372,,,143125.0
2002-06-11,136.6587,136.6587,5.8207,4.3223,4.3223,,,146000.0
2002-06-12,135.1376,135.1376,5.7559,4.2742,4.2742,,,144375.0
2002-06-13,132.2126,132.2126,5.6313,4.1817,4.1817,,,141250.0
2002-06-14,129.0535,129.0535,5.4967,4.0818,4.0818,,,137875.0
2002-06-17,129.5215,129.5215,5.5167,4.0966,4.0966,,,138375.0
2002-06-18,133.6166,133.6166,5.6911,4.2261,4.2261,,,142750.0
2002-06-19,131.0426,131.0426,5.5815,4.1447,4.1447,,,140000.0
2002-06-20,133.0316,133.0316,5.6662,4.2076,4.2076,,,142125.0
