trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-06-04,29.8255,29.8255,6.642,8.4672,8.4672,0.0,361.13,642618.0
2001-06-05,29.8414,29.8414,6.6456,8.4717,8.4717,0.0,360.94,642960.0
2001-06-06,30.4446,30.4446,6.7799,8.643,8.643,0.0,353.79,655956.0
2001-06-07,29.9684,29.9684,6.6738,8.5078,8.5078,0.0,359.41,645696.0
2001-06-08,29.3652,29.3652,6.5395,8.3366,8.3366,0.0,366.8,632700.0
2001-06-11,28.8731,28.8731,6.4299,8.1969,8.1969,0.0,373.05,622098.0
2001-06-12,28.7779,28.7779,6.4087,8.1698,8.1698,0.0,374.28,620046.0
2001-06-13,28.7938,28.7938,6.4123,8.1743,8.1743,0.0,374.07,620388.0
2001-06-14,28.3652,28.3652,6.3168,8.0527,8.0527,0.0,379.73,611154.0
2001-06-15,28.5081,28.5081,6.3486,8.0932,8.0932,0.0,377.82,614232.0
2001-06-18,27.9366,27.9366,6.2214,7.931,7.931,0.0,385.55,601920.0
2001-06-19,28.0954,28.0954,6.2567,7.9761,7.9761,0.0,383.37,605340.0
2001-06-20,27.7938,27.7938,6.1896,7.8904,7.8904,0.0,387.53,598842.0
2001-06-21,28.016,28.016,6.239,7.9535,7.9535,0.0,384.46,603630.0
2001-06-22,28.3493,28.3493,6.3133,8.0482,8.0482,0.0,379.94,610812.0
2001-06-25,28.3652,28.3652,6.3168,8.0527,8.0527,0.0,379.73,611154.0
2001-06-26,28.5715,28.5715,6.3628,8.1112,8.1112,0.0,376.98,615600.0
2001-06-27,28.4128,28.4128,6.3274,8.0662,8.0662,0.0,379.09,612180.0
2001-06-28,27.7779,27.7779,6.186,7.8859,7.8859,0.0,387.76,598500.0
2001-06-29,28.0001,28.0001,6.2355,7.949,7.949,0.0,384.68,603288.0
2001-07-02,28.3176,28.3176,6.3062,8.0391,8.0391,0.0,380.37,610128.0
2001-07-03,28.3334,28.3334,6.3097,8.0437,8.0437,0.0,380.15,610470.0
2001-07-04,28.4128,28.4128,6.3274,8.0662,8.0662,0.0,379.09,612180.0
2001-07-05,27.9525,27.9525,6.2249,7.9355,7.9355,0.0,385.33,602262.0
2001-07-06,28.0954,28.0954,6.2567,7.9761,7.9761,0.0,383.37,605340.0
2001-07-09,28.4287,28.4287,6.331,8.0707,8.0707,0.0,378.88,612522.0
