trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2015-05-15,23.7075,24.0218,2.3163,1.5582,1.6211,,,626200.0
2015-05-18,26.0775,26.4232,2.5479,1.7139,1.7831,,,688800.0
2015-05-19,28.6823,29.0625,2.8023,1.8851,1.9612,,,757600.0
2015-05-20,31.552,31.9702,3.0827,2.0737,2.1574,,,833400.0
2015-05-21,34.7095,35.1696,3.3912,2.2813,2.3733,,,916800.0
2015-05-22,38.1774,38.6834,3.7301,2.5092,2.6105,,,1008400.0
2015-05-25,41.9936,42.5503,4.1029,2.76,2.8714,,,1109200.0
2015-05-26,46.196,46.8083,4.5135,3.0362,3.1588,,,1220200.0
2015-05-27,50.8148,51.4884,4.9648,3.3398,3.4746,,,1342200.0
2015-05-28,55.8956,56.6365,5.4612,3.6737,3.822,,,1476400.0
2015-05-29,61.4836,62.2986,6.0071,4.041,4.2041,,,1624000.0
2015-06-01,67.632,68.5285,6.6079,4.4451,4.6245,,,1786400.0
2015-06-02,74.3936,75.3798,7.2685,4.8895,5.0868,,,1965000.0
2015-06-03,81.8368,82.9216,7.9957,5.3787,5.5958,,,2161600.0
2015-06-04,73.6516,74.6279,7.196,4.8407,5.0361,,,1945400.0
2015-06-05,67.7758,68.6742,6.6219,4.4545,4.6343,,,1790200.0
2015-06-08,62.9223,63.7563,6.1477,4.1355,4.3025,,,1662000.0
2015-06-09,63.9596,64.8074,6.2491,4.2037,4.3734,,,1689400.0
2015-06-10,65.5421,66.4109,6.4037,4.3077,4.4816,,,1731200.0
2015-06-11,72.0994,73.0551,7.0443,4.7387,4.93,,,1904400.0
2015-06-12,65.209,66.0733,6.3711,4.2858,4.4588,,,1722400.0
2015-06-15,58.6896,59.4675,5.7342,3.8573,4.013,,,1550200.0
2015-06-16,53.1848,53.8898,5.1963,3.4956,3.6366,,,1404800.0
2015-06-17,55.5397,56.2759,5.4264,3.6503,3.7977,,,1467000.0
2015-06-18,49.9895,50.6521,4.8841,3.2855,3.4182,,,1320400.0
2015-06-19,49.1945,49.8466,4.8065,3.2333,3.3638,,,1299400.0
2015-06-23,52.8744,53.5753,5.166,3.4751,3.6154,,,1396600.0
2015-06-24,51.2616,51.9411,5.0084,3.3691,3.5051,,,1354000.0
2015-06-25,47.3166,47.9438,4.623,3.1099,3.2354,,,1249800.0
2015-06-26,42.5842,43.1487,4.1606,2.7988,2.9118,,,1124800.0
2015-06-29,38.3288,38.8369,3.7448,2.5191,2.6208,,,1012400.0
2015-06-30,40.1991,40.7319,3.9276,2.6421,2.7487,,,1061800.0
2015-07-01,37.1022,37.594,3.625,2.4385,2.5369,,,980000.0
2015-07-02,33.8463,34.2949,3.3069,2.2245,2.3143,,,894000.0
2015-07-03,31.6429,32.0623,3.0916,2.0797,2.1637,,,835800.0
2015-07-06,31.9003,32.3232,3.1168,2.0966,2.1813,,,842600.0
2015-07-07,28.7125,29.0931,2.8053,1.8871,1.9633,,,758400.0
2015-07-14,31.5823,32.0009,3.0857,2.0757,2.1595,,,834200.0
2015-07-15,33.763,34.2105,3.2988,2.2191,2.3086,,,891800.0
2015-07-16,34.8912,35.3537,3.409,2.2932,2.3858,,,921600.0
2015-07-17,37.4808,37.9776,3.662,2.4634,2.5628,,,990000.0
2015-07-20,38.8058,39.3202,3.7915,2.5505,2.6534,,,1025000.0
2015-07-21,39.5252,40.0491,3.8617,2.5978,2.7026,,,1044000.0
2015-07-22,38.768,39.2819,3.7878,2.548,2.6509,,,1024000.0
