trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2000-12-19,50.7874,36.6043,4.1353,3.2208,2.4577,2.7891,5.9501,323020.0
2000-12-20,51.3722,37.0259,4.1829,3.2579,2.486,2.7574,5.8824,326740.0
2000-12-21,51.3722,37.0259,4.1829,3.2579,2.486,2.7574,5.8824,326740.0
2000-12-22,50.5924,36.4638,4.1194,3.2084,2.4483,2.7999,5.973,321780.0
2000-12-25,51.3722,37.0259,4.1829,3.2579,2.486,2.7574,5.8824,326740.0
2000-12-26,52.1521,37.5879,4.2464,3.3073,2.5238,2.7161,5.7944,331700.0
2000-12-27,51.0311,36.78,4.1551,3.2362,2.4695,2.7758,5.9217,324570.0
2000-12-28,51.6647,37.2367,4.2067,3.2764,2.5002,2.7417,5.8491,328600.0
2000-12-29,52.4445,37.7987,4.2702,3.3259,2.5379,2.701,5.7621,333560.0
2001-01-02,53.1756,38.3257,4.3297,3.3723,2.5733,5.6829,5.6829,338210.0
2001-01-03,53.2244,38.3608,4.3337,3.3753,2.5757,5.6777,5.6777,338520.0
2001-01-04,53.2244,38.3608,4.3337,3.3753,2.5757,5.6777,5.6777,338520.0
2001-01-05,54.1504,39.0282,4.4091,3.4341,2.6205,5.5806,5.5806,344410.0
2001-01-08,53.663,38.6769,4.3694,3.4032,2.5969,5.6312,5.6312,341310.0
2001-01-09,54.053,38.958,4.4012,3.4279,2.6158,5.5906,5.5906,343790.0
2001-01-10,54.979,39.6254,4.4766,3.4866,2.6606,5.4965,5.4965,349680.0
2001-01-11,54.5891,39.3444,4.4448,3.4619,2.6417,5.5357,5.5357,347200.0
2001-01-12,54.3454,39.1687,4.425,3.4464,2.6299,5.5605,5.5605,345650.0
2001-01-15,51.8109,37.342,4.2186,3.2857,2.5073,5.8325,5.8325,329530.0
2001-01-16,52.6395,37.9392,4.2861,3.3383,2.5474,5.7407,5.7407,334800.0
2001-01-17,52.3958,37.7636,4.2662,3.3228,2.5356,5.7674,5.7674,333250.0
2001-01-18,52.3958,37.7636,4.2662,3.3228,2.5356,5.7674,5.7674,333250.0
2001-01-19,53.3219,38.431,4.3416,3.3815,2.5804,5.6673,5.6673,339140.0
2001-02-05,51.8596,37.3772,4.2226,3.2888,2.5096,5.8271,5.8271,329840.0
2001-02-06,52.4933,37.8338,4.2742,3.329,2.5403,5.7567,5.7567,333870.0
2001-02-07,52.4933,37.8338,4.2742,3.329,2.5403,5.7567,5.7567,333870.0
2001-02-08,51.226,36.9205,4.171,3.2486,2.479,5.8991,5.8991,325810.0
2001-02-09,52.2496,37.6582,4.2543,3.3135,2.5285,5.7836,5.7836,332320.0
2001-02-12,35.2359,35.2359,4.8059,2.3383,2.3383,5.5906,5.5906,343790.0
2001-02-13,35.2041,35.2041,4.8016,2.3362,2.3362,5.5957,5.5957,343480.0
2001-02-14,35.4265,35.4265,4.8319,2.3509,2.3509,5.5605,5.5605,345650.0
2001-02-15,35.1088,35.1088,4.7886,2.3298,2.3298,5.6109,5.6109,342550.0
