trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2010-11-02,44.9361,44.9361,6.5023,3.4574,3.4574,,,3516700.0
2010-11-03,44.0409,44.0409,6.3728,3.3886,3.3886,,,3446644.0
2010-11-04,45.6749,45.6749,6.6093,3.5143,3.5143,,,3574524.0
2010-11-05,47.1242,47.1242,6.819,3.6258,3.6258,,,3687948.0
2010-11-08,51.8345,51.8345,7.5006,3.9882,3.9882,,,4056576.0
2010-11-09,53.2839,53.2839,7.7103,4.0997,4.0997,,,4170000.0
2010-11-10,52.8718,52.8718,7.6507,4.068,4.068,,,4137752.0
2010-11-11,50.9038,50.9038,7.3659,3.9166,3.9166,,,3983740.0
2010-11-12,46.8756,46.8756,6.783,3.6067,3.6067,,,3668488.0
2010-11-15,47.4013,47.4013,6.8591,3.6471,3.6471,,,3709632.0
2010-11-16,45.611,45.611,6.6,3.5094,3.5094,,,3569520.0
2010-11-17,43.6786,43.6786,6.3204,3.3607,3.3607,,,3418288.0
2010-11-18,44.7371,44.7371,6.4736,3.4421,3.4421,,,3501132.0
2010-11-19,44.865,44.865,6.4921,3.452,3.452,,,3511140.0
2010-11-22,46.087,46.087,6.6689,3.546,3.546,,,3606772.0
2010-11-23,44.5453,44.5453,6.4458,3.4274,3.4274,,,3486120.0
2010-11-24,46.0799,46.0799,6.6678,3.5454,3.5454,,,3606216.0
2010-11-25,46.9466,46.9466,6.7933,3.6121,3.6121,,,3674048.0
2010-11-26,45.4334,45.4334,6.5743,3.4957,3.4957,,,3555620.0
2010-11-29,45.0071,45.0071,6.5126,3.4629,3.4629,,,3522260.0
2010-11-30,44.0906,44.0906,6.38,3.3924,3.3924,,,3450536.0
2010-12-01,44.3606,44.3606,6.4191,3.4132,3.4132,,,3471664.0
2010-12-02,44.7584,44.7584,6.4766,3.4438,3.4438,,,3502800.0
2010-12-03,45.2131,45.2131,6.5424,3.4788,3.4788,,,3538384.0
2010-12-06,44.048,44.048,6.3738,3.3891,3.3891,,,3447200.0
2010-12-07,44.318,44.318,6.4129,3.4099,3.4099,,,3468328.0
2010-12-08,43.3375,43.3375,6.271,3.3344,3.3344,,,3391600.0
2010-12-09,41.739,41.739,6.0397,3.2115,3.2115,,,3266500.0
2010-12-13,44.6874,44.6874,6.4664,3.4383,3.4383,,,3497240.0
2010-12-14,44.6519,44.6519,6.4612,3.4356,3.4356,,,3494460.0
2010-12-15,44.8508,44.8508,6.49,3.4509,3.4509,,,3510028.0
2010-12-16,45.1492,45.1492,6.5332,3.4738,3.4738,,,3533380.0
2010-12-17,46.5204,46.5204,6.7316,3.5793,3.5793,,,3640688.0
2010-12-20,45.0852,45.0852,6.5239,3.4689,3.4689,,,3528376.0
2010-12-21,46.1651,46.1651,6.6802,3.552,3.552,,,3612888.0
2010-12-22,45.405,45.405,6.5702,3.4935,3.4935,,,3553396.0
2010-12-23,44.1901,44.1901,6.3944,3.4,3.4,,,3458320.0
2010-12-24,43.6004,43.6004,6.3091,3.3547,3.3547,,,3412172.0
2010-12-27,44.1475,44.1475,6.3882,3.3968,3.3968,,,3454984.0
2010-12-28,44.7655,44.7655,6.4777,3.4443,3.4443,,,3503356.0
2010-12-29,45.3907,45.3907,6.5681,3.4924,3.4924,,,3552284.0
2010-12-30,45.0284,45.0284,6.5157,3.4645,3.4645,,,3523928.0
2010-12-31,45.4405,45.4405,6.5753,3.4962,3.4962,,,3556176.0
2011-01-04,45.6678,45.6678,6.6082,3.5137,3.5137,,,3573968.0
2011-01-05,46.5985,46.5985,6.7429,3.5853,3.5853,,,3646804.0
2011-01-06,45.3268,45.3268,6.5589,3.4875,3.4875,,,3547280.0
2011-01-07,45.5968,45.5968,6.5979,3.5083,3.5083,,,3568408.0
2011-01-10,44.7087,44.7087,6.4694,3.4399,3.4399,,,3498908.0
2011-01-11,43.6004,43.6004,6.3091,3.3547,3.3547,,,3412172.0
2011-01-12,43.6999,43.6999,6.3235,3.3623,3.3623,,,3419956.0
