trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2010-11-02,90.5073,90.5073,7.4076,1.4222,1.4222,,,2696139.0245
2010-11-03,83.4498,83.4498,6.83,1.3113,1.3113,,,2485902.6833
2010-11-04,91.7948,91.7948,7.513,1.4424,1.4424,,,2734492.9516
2010-11-05,89.5536,89.5536,7.3296,1.4072,1.4072,,,2667728.7081
2010-11-08,88.4092,88.4092,7.2359,1.3892,1.3892,,,2633636.3284
2010-11-09,87.98,87.98,7.2008,1.3825,1.3825,,,2620851.6861
2010-11-10,88.9814,88.9814,7.2827,1.3982,1.3982,,,2650682.5183
2010-11-11,87.2647,87.2647,7.1422,1.3712,1.3712,,,2599543.9488
2010-11-12,81.1132,81.1132,6.6388,1.2746,1.2746,,,2416297.4081
2010-11-15,83.2591,83.2591,6.8144,1.3083,1.3083,,,2480220.62
2010-11-16,84.2128,84.2128,6.8925,1.3233,1.3233,,,2508630.9364
2010-11-17,83.5452,83.5452,6.8378,1.3128,1.3128,,,2488743.7149
2010-11-18,84.1651,84.1651,6.8885,1.3225,1.3225,,,2507210.4205
2010-11-19,84.3082,84.3082,6.9003,1.3248,1.3248,,,2511471.968
2010-11-22,83.9744,83.9744,6.8729,1.3195,1.3195,,,2501528.3573
2010-11-23,82.21,82.21,6.7285,1.2918,1.2918,,,2448969.272
2010-11-24,84.1651,84.1651,6.8885,1.3225,1.3225,,,2507210.4205
2010-11-25,83.6406,83.6406,6.8456,1.3143,1.3143,,,2491584.7465
2010-11-26,83.1637,83.1637,6.8066,1.3068,1.3068,,,2477379.5883
2010-11-29,83.736,83.736,6.8534,1.3158,1.3158,,,2494425.7782
2010-11-30,81.304,81.304,6.6544,1.2776,1.2776,,,2421979.4714
2010-12-01,80.5887,80.5887,6.5958,1.2663,1.2663,,,2400671.7341
2010-12-02,79.7781,79.7781,6.5295,1.2536,1.2536,,,2376522.9652
2010-12-03,76.7262,76.7262,6.2797,1.2056,1.2056,,,2285609.9528
2010-12-06,74.4373,74.4373,6.0924,1.1697,1.1697,,,2217425.1935
2010-12-07,76.7739,76.7739,6.2836,1.2064,1.2064,,,2287030.4686
2010-12-08,75.7725,75.7725,6.2016,1.1907,1.1907,,,2257199.6364
2010-12-09,74.7234,74.7234,6.1158,1.1742,1.1742,,,2225948.2884
2010-12-10,75.5817,75.5817,6.186,1.1877,1.1877,,,2251517.5731
2010-12-13,76.7262,76.7262,6.2797,1.2056,1.2056,,,2285609.9528
2010-12-14,76.7739,76.7739,6.2836,1.2064,1.2064,,,2287030.4686
2010-12-15,78.1091,78.1091,6.3929,1.2274,1.2274,,,2326804.9115
2010-12-16,78.1091,78.1091,6.3929,1.2274,1.2274,,,2326804.9115
2010-12-17,77.5368,77.5368,6.346,1.2184,1.2184,,,2309758.7217
2010-12-20,74.8664,74.8664,6.1275,1.1764,1.1764,,,2230209.8358
2010-12-21,74.8664,74.8664,6.1275,1.1764,1.1764,,,2230209.8358
2010-12-23,74.3896,74.3896,6.0885,1.1689,1.1689,,,2216004.6776
2010-12-24,71.9099,71.9099,5.8855,1.13,1.13,,,2142137.8551
