trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2011-09-28,13.3492,9.8974,2.3838,1.5685,1.3001,,,3605271.255
2011-09-29,13.9463,10.3401,2.4904,1.6386,1.3582,,,3766519.674
2011-09-30,14.0364,10.4069,2.5065,1.6492,1.367,,,3790859.058
2011-10-10,12.7522,9.4548,2.2772,1.4983,1.2419,,,3444022.836
2011-10-11,13.89,10.2983,2.4803,1.632,1.3527,,,3751307.559
2011-10-12,14.4419,10.7076,2.5789,1.6968,1.4065,,,3900386.286
2011-10-13,14.4532,10.7159,2.5809,1.6982,1.4076,,,3903428.709
2011-10-14,14.1378,10.4821,2.5246,1.6611,1.3769,,,3818240.865
2011-10-17,14.6898,10.8913,2.6232,1.726,1.4306,,,3967319.592
2011-10-18,13.766,10.2065,2.4582,1.6174,1.3407,,,3717840.906
2011-10-19,13.6646,10.1313,2.4401,1.6055,1.3308,,,3690459.099
2011-10-20,13.1802,9.7721,2.3536,1.5486,1.2836,,,3559634.91
2011-10-21,12.8198,9.5049,2.2892,1.5063,1.2485,,,3462277.374
2011-10-24,13.4281,9.9559,2.3979,1.5777,1.3077,,,3626568.216
2011-10-25,13.6309,10.1062,2.4341,1.6015,1.3275,,,3681331.83
2011-10-26,13.6646,10.1313,2.4401,1.6055,1.3308,,,3690459.099
2011-10-27,13.5745,10.0645,2.424,1.5949,1.322,,,3666119.715
2011-10-28,13.721,10.173,2.4502,1.6121,1.3363,,,3705671.214
2011-10-31,13.8787,9.8387,2.3626,1.6307,1.285,,,3748265.136
2011-11-01,13.7322,9.7349,2.3377,1.6135,1.2714,,,3708713.637
2011-11-02,13.6984,9.7109,2.3319,1.6095,1.2683,,,3699586.368
2011-11-03,13.9125,9.8627,2.3684,1.6346,1.2881,,,3757392.405
2011-11-04,13.935,9.8786,2.3722,1.6373,1.2902,,,3763477.251
2011-11-07,13.8224,9.7988,2.353,1.624,1.2798,,,3733053.021
2011-11-08,13.4957,9.5672,2.2974,1.5857,1.2495,,,3644822.754
2011-11-09,13.5745,9.6231,2.3108,1.5949,1.2568,,,3666119.715
2011-11-10,13.1352,9.3116,2.2361,1.5433,1.2162,,,3547465.218
