trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2002-05-09,73.5322,73.5322,8.6431,6.2897,6.2897,,,242389.921
2002-05-10,71.0391,71.0391,8.3501,6.0764,6.0764,,,234171.5503
2002-05-13,70.2817,70.2817,8.261,6.0116,6.0116,,,231674.83
2002-05-14,70.6288,70.6288,8.3018,6.0413,6.0413,,,232819.1601
2002-05-15,67.9779,67.9779,7.9902,5.8146,5.8146,,,224080.6394
2002-05-16,68.1357,68.1357,8.0088,5.8281,5.8281,,,224600.7894
2002-05-17,68.041,68.041,7.9977,5.82,5.82,,,224288.6994
2002-05-20,68.1988,68.1988,8.0162,5.8335,5.8335,,,224808.8494
2002-05-21,69.4296,69.4296,8.1609,5.9388,5.9388,,,228866.0198
2002-05-22,68.609,68.609,8.0644,5.8686,5.8686,,,226161.2396
2002-05-23,70.0923,70.0923,8.2388,5.9955,5.9955,,,231050.65
2002-05-24,69.682,69.682,8.1906,5.9604,5.9604,,,229698.2599
2002-05-27,69.903,69.903,8.2165,5.9793,5.9793,,,230426.4699
2002-05-28,69.2402,69.2402,8.1386,5.9226,5.9226,,,228241.8397
2002-05-29,66.7155,66.7155,7.8419,5.7066,5.7066,,,219919.439
2002-05-30,65.2007,65.2007,7.6638,5.577,5.577,,,214925.9986
2002-05-31,64.8535,64.8535,7.623,5.5473,5.5473,,,213781.6685
2002-06-03,62.2341,62.2341,7.3151,5.3233,5.3233,,,205147.1777
2002-06-04,62.4866,62.4866,7.3448,5.3449,5.3449,,,205979.4178
2002-06-05,60.2144,60.2144,7.0777,5.1505,5.1505,,,198489.2572
2002-06-06,62.8338,62.8338,7.3856,5.3746,5.3746,,,207123.7479
2002-06-07,63.7174,63.7174,7.4895,5.4502,5.4502,,,210036.5882
2002-06-10,63.7174,63.7174,7.4895,5.4502,5.4502,,,210036.5882
2002-06-11,63.9068,63.9068,7.5117,5.4664,5.4664,,,210660.7682
2002-06-12,63.9699,63.9699,7.5191,5.4718,5.4718,,,210868.8282
2002-06-13,63.749,63.749,7.4932,5.4529,5.4529,,,210140.6182
2002-06-14,63.3387,63.3387,7.4449,5.4178,5.4178,,,208788.2281
2002-06-17,63.4649,63.4649,7.4598,5.4286,5.4286,,,209204.3481
2002-06-18,64.317,64.317,7.5599,5.5015,5.5015,,,212013.1583
2002-06-19,63.6859,63.6859,7.4858,5.4475,5.4475,,,209932.5582
2002-06-20,63.5596,63.5596,7.4709,5.4367,5.4367,,,209516.4381
2002-06-24,69.903,69.903,8.2165,5.9793,5.9793,,,230426.4699
2002-06-25,69.0509,69.0509,8.1164,5.9064,5.9064,,,227617.6597
2002-06-26,69.3033,69.3033,8.146,5.928,5.928,,,228449.8998
2002-06-27,69.7136,69.7136,8.1943,5.9631,5.9631,,,229802.2899
2002-06-28,69.4927,69.4927,8.1683,5.9442,5.9442,,,229074.0798
2002-07-01,69.1455,69.1455,8.1275,5.9145,5.9145,,,227929.7497
2002-07-02,69.2402,69.2402,8.1386,5.9226,5.9226,,,228241.8397
2002-07-03,68.9878,68.9878,8.1089,5.901,5.901,,,227409.5997
2002-07-04,68.7353,68.7353,8.0793,5.8794,5.8794,,,226577.3596
2002-07-05,69.7452,69.7452,8.198,5.9658,5.9658,,,229906.3199
2002-07-08,70.0923,70.0923,8.2388,5.9955,5.9955,,,231050.65
2002-07-09,69.9976,69.9976,8.2277,5.9874,5.9874,,,230738.56
2002-07-10,69.7136,69.7136,8.1943,5.9631,5.9631,,,229802.2899
2002-07-11,69.9661,69.9661,8.2239,5.9847,5.9847,,,230634.53
2002-07-12,69.1771,69.1771,8.1312,5.9172,5.9172,,,228033.7797
2002-07-15,69.0509,69.0509,8.1164,5.9064,5.9064,,,227617.6597
2002-07-16,68.8931,68.8931,8.0978,5.8929,5.8929,,,227097.5096
2002-07-17,68.7353,68.7353,8.0793,5.8794,5.8794,,,226577.3596
2002-07-18,68.8615,68.8615,8.0941,5.8902,5.8902,,,226993.4796
2002-07-19,68.7353,68.7353,8.0793,5.8794,5.8794,,,226577.3596
2002-07-22,66.2737,66.2737,7.7899,5.6688,5.6688,,,218463.0189
2002-07-23,65.3585,65.3585,7.6824,5.5905,5.5905,,,215446.1486
2002-07-24,64.8851,64.8851,7.6267,5.55,5.55,,,213885.6985
2002-07-25,64.8851,64.8851,7.6267,5.55,5.55,,,213885.6985
2002-07-26,65.1691,65.1691,7.6601,5.5743,5.5743,,,214821.9686
2002-07-29,65.3269,65.3269,7.6786,5.5878,5.5878,,,215342.1186
2002-07-30,65.0429,65.0429,7.6453,5.5635,5.5635,,,214405.8485
2002-07-31,63.4649,63.4649,7.4598,5.4286,5.4286,,,209204.3481
2002-08-01,63.1178,63.1178,7.419,5.3989,5.3989,,,208060.018
