trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2001-03-12,43.1502,43.1502,14.2231,8.9447,8.9447,,,313925.0
2001-03-13,45.7988,45.7988,15.0961,9.4937,9.4937,,,333193.5
2001-03-14,46.1112,46.1112,15.1991,9.5585,9.5585,,,335466.75
2001-03-15,45.9922,45.9922,15.1599,9.5338,9.5338,,,334600.75
2001-03-16,45.8137,45.8137,15.101,9.4968,9.4968,,,333301.75
2001-03-19,44.7721,44.7721,14.7577,9.2809,9.2809,,,325724.25
2001-03-20,45.6053,45.6053,15.0324,9.4536,9.4536,,,331786.25
2001-03-21,44.906,44.906,14.8019,9.3087,9.3087,,,326698.5
2001-03-22,46.0815,46.0815,15.1893,9.5523,9.5523,,,335250.25
2001-03-23,45.4566,45.4566,14.9833,9.4228,9.4228,,,330703.75
2001-03-26,46.5725,46.5725,15.3512,9.6541,9.6541,,,338822.5
2001-03-27,46.4237,46.4237,15.3021,9.6233,9.6233,,,337740.0
2001-03-28,45.9476,45.9476,15.1452,9.5246,9.5246,,,334276.0
2001-03-29,46.3196,46.3196,15.2678,9.6017,9.6017,,,336982.25
2001-03-30,49.0871,49.0871,16.18,10.1754,10.1754,,,357116.75
2001-04-02,49.5335,49.5335,16.3272,10.2679,10.2679,,,360364.25
2001-04-03,49.6972,49.6972,16.3811,10.3018,10.3018,,,361555.0
2001-04-04,48.5068,48.5068,15.9888,10.0551,10.0551,,,352895.0
2001-04-05,49.7567,49.7567,16.4007,10.3142,10.3142,,,361988.0
2001-04-06,50.7685,50.7685,16.7342,10.5239,10.5239,,,369349.0
2001-04-09,51.7803,51.7803,17.0678,10.7336,10.7336,,,376710.0
2001-04-10,51.6613,51.6613,17.0285,10.709,10.709,,,375844.0
2001-04-11,51.5273,51.5273,16.9844,10.6812,10.6812,,,374869.75
2001-04-12,51.0363,51.0363,16.8225,10.5794,10.5794,,,371297.5
2001-04-13,52.1076,52.1076,17.1756,10.8015,10.8015,,,379091.5
2001-04-16,52.8219,52.8219,17.4111,10.9495,10.9495,,,384287.5
2001-04-17,55.143,55.143,18.1762,11.4307,11.4307,,,401174.5
2001-04-18,56.7649,56.7649,18.7108,11.7669,11.7669,,,412973.75
2001-04-19,55.6489,55.6489,18.3429,11.5356,11.5356,,,404855.0
2001-04-20,53.7295,53.7295,17.7102,11.1377,11.1377,,,390890.75
2001-04-23,53.789,53.789,17.7299,11.15,11.15,,,391323.75
2001-04-24,53.3873,53.3873,17.5974,11.0667,11.0667,,,388401.0
2001-04-25,50.9173,50.9173,16.7833,10.5547,10.5547,,,370431.5
2001-04-26,50.6346,50.6346,16.6901,10.4961,10.4961,,,368374.75
2001-04-27,51.4827,51.4827,16.9697,10.6719,10.6719,,,374545.0
2001-04-30,50.9768,50.9768,16.8029,10.5671,10.5671,,,370864.5
2001-05-08,52.2267,52.2267,17.2149,10.8262,10.8262,,,379957.5
2001-05-09,51.4529,51.4529,16.9599,10.6658,10.6658,,,374328.5
2001-05-10,51.8547,51.8547,17.0923,10.7491,10.7491,,,377251.25
2001-05-11,53.2385,53.2385,17.5484,11.0359,11.0359,,,387318.5
2001-05-14,54.28,54.28,17.8917,11.2518,11.2518,,,394896.0
2001-05-15,53.5658,53.5658,17.6563,11.1038,11.1038,,,389700.0
2001-05-17,52.8219,52.8219,17.4111,10.9495,10.9495,,,384287.5
2001-05-18,53.8039,53.8039,17.7348,11.1531,11.1531,,,391432.0
2001-05-21,54.161,54.161,17.8525,11.2271,11.2271,,,394030.0
2001-05-22,53.9527,53.9527,17.7838,11.184,11.184,,,392514.5
2001-05-23,52.3755,52.3755,17.2639,10.857,10.857,,,381040.0
2001-05-24,51.7208,51.7208,17.0481,10.7213,10.7213,,,376277.0
2001-05-25,51.5571,51.5571,16.9942,10.6874,10.6874,,,375086.25
2001-05-28,51.6315,51.6315,17.0187,10.7028,10.7028,,,375627.5
2001-05-29,51.6613,51.6613,17.0285,10.709,10.709,,,375844.0
2001-05-30,53.5658,53.5658,17.6563,11.1038,11.1038,,,389700.0
2001-05-31,53.417,53.417,17.6072,11.0729,11.0729,,,388617.5
2001-06-01,53.0302,53.0302,17.4797,10.9927,10.9927,,,385803.0
2001-06-04,53.8634,53.8634,17.7544,11.1654,11.1654,,,391865.0
2001-06-05,53.045,53.045,17.4846,10.9958,10.9958,,,385911.25
2001-06-06,52.9706,52.9706,17.4601,10.9804,10.9804,,,385370.0
2001-06-07,52.6135,52.6135,17.3424,10.9064,10.9064,,,382772.0
2001-06-08,52.2564,52.2564,17.2247,10.8323,10.8323,,,380174.0
2001-06-11,52.7921,52.7921,17.4013,10.9434,10.9434,,,384071.0
2001-06-12,53.045,53.045,17.4846,10.9958,10.9958,,,385911.25
2001-06-13,54.161,54.161,17.8525,11.2271,11.2271,,,394030.0
2001-06-14,52.5243,52.5243,17.313,10.8879,10.8879,,,382122.5
2001-06-15,52.8516,52.8516,17.4209,10.9557,10.9557,,,384504.0
2001-06-18,51.4976,51.4976,16.9746,10.675,10.675,,,374653.25
2001-06-19,53.4021,53.4021,17.6023,11.0698,11.0698,,,388509.25
2001-06-20,52.1523,52.1523,17.1904,10.8107,10.8107,,,379416.25
2001-06-21,52.5987,52.5987,17.3375,10.9033,10.9033,,,382663.75
2001-06-22,52.7475,52.7475,17.3865,10.9341,10.9341,,,383746.25
2001-06-25,53.789,53.789,17.7299,11.15,11.15,,,391323.75
2001-06-26,54.0271,54.0271,17.8083,11.1994,11.1994,,,393055.75
2001-06-27,53.5063,53.5063,17.6367,11.0914,11.0914,,,389267.0
2001-06-28,53.1194,53.1194,17.5092,11.0112,11.0112,,,386452.5
2001-06-29,53.3426,53.3426,17.5827,11.0575,11.0575,,,388076.25
2001-07-02,53.4914,53.4914,17.6318,11.0883,11.0883,,,389158.75
2001-07-03,53.5807,53.5807,17.6612,11.1068,11.1068,,,389808.25
2001-07-04,53.7146,53.7146,17.7053,11.1346,11.1346,,,390782.5
2001-07-05,52.8962,52.8962,17.4356,10.965,10.965,,,384828.75
