trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2000-08-09,37.4736,37.4736,4.203,2.3926,2.3926,0.0,3.3619,1166204.375
2000-08-10,36.9203,36.9203,4.1409,2.3573,2.3573,0.0,3.4123,1148985.25
2000-08-11,36.9203,36.9203,4.1409,2.3573,2.3573,0.0,3.4123,1148985.25
2000-08-14,37.6748,37.6748,4.2255,2.4054,2.4054,0.0,3.3439,1172465.875
2000-08-15,37.1718,37.1718,4.1691,2.3733,2.3733,0.0,3.3892,1156812.125
2000-08-16,37.4233,37.4233,4.1973,2.3894,2.3894,0.0,3.3664,1164639.0
2000-08-17,37.1718,37.1718,4.1691,2.3733,2.3733,0.0,3.3892,1156812.125
2000-08-18,37.1215,37.1215,4.1635,2.3701,2.3701,0.0,3.3938,1155246.75
2000-08-21,37.7251,37.7251,4.2312,2.4087,2.4087,0.0,3.3395,1174031.25
2000-08-22,37.3227,37.3227,4.186,2.383,2.383,0.0,3.3755,1161508.25
2000-08-23,36.6688,48.5055,3.5496,2.3412,2.1152,0.0,3.4357,1141158.375
2000-08-24,36.7191,48.572,3.5544,2.3444,2.1181,0.0,3.431,1142723.75
2000-08-25,36.8197,48.7051,3.5642,2.3508,2.124,0.0,3.4216,1145854.5
2000-08-28,36.7191,48.572,3.5544,2.3444,2.1181,0.0,3.431,1142723.75
2000-08-29,37.3227,49.3704,3.6129,2.383,2.153,0.0,3.3755,1161508.25
2000-08-30,36.7191,48.572,3.5544,2.3444,2.1181,0.0,3.431,1142723.75
2000-08-31,35.7634,47.3078,3.4619,2.2834,2.063,0.0,3.5226,1112981.625
2000-09-01,35.3107,46.709,3.4181,2.2545,2.0369,0.0,3.5678,1098893.25
2000-09-04,35.0089,46.3097,3.3889,2.2352,2.0195,0.0,3.5986,1089501.0
2000-09-05,34.2544,45.3117,3.3158,2.1871,1.976,0.0,3.6778,1066020.375
2000-09-06,32.9466,43.5817,3.1893,2.1036,1.9005,0.0,3.8238,1025320.625
2000-09-07,33.6005,44.4467,3.2526,2.1453,1.9383,0.0,3.7494,1045670.5
2000-09-08,33.6005,44.4467,3.2526,2.1453,1.9383,0.0,3.7494,1045670.5
2000-09-11,33.349,44.114,3.2282,2.1292,1.9237,0.0,3.7777,1037843.625
2000-09-12,34.3047,45.3782,3.3207,2.1903,1.9789,0.0,3.6724,1067585.75
2000-09-13,34.6568,45.844,3.3548,2.2127,1.9992,0.0,3.6351,1078543.375
2000-09-14,34.4053,45.5113,3.3305,2.1967,1.9847,0.0,3.6617,1070716.5
2000-09-15,34.1035,45.1121,3.3012,2.1774,1.9673,0.0,3.6941,1061324.25
2000-09-18,33.4999,44.3136,3.2428,2.1389,1.9324,0.0,3.7607,1042539.75
2000-09-19,32.846,43.4486,3.1795,2.0971,1.8947,0.0,3.8355,1022189.875
2000-09-20,33.0472,43.7148,3.199,2.11,1.9063,0.0,3.8122,1028451.375
2000-09-21,32.8963,43.5152,3.1844,2.1003,1.8976,0.0,3.8297,1023755.25
2000-09-22,32.2927,42.7167,3.126,2.0618,1.8628,0.0,3.9012,1004970.75
2000-09-26,32.2424,42.6502,3.1211,2.0586,1.8599,0.0,3.9073,1003405.375
2000-09-27,32.846,43.4486,3.1795,2.0971,1.8947,0.0,3.8355,1022189.875
2000-09-28,32.5442,43.0494,3.1503,2.0779,1.8773,0.0,3.8711,1012797.625
2000-09-29,32.6448,43.1825,3.16,2.0843,1.8831,0.0,3.8592,1015928.375
2000-10-09,32.8963,43.5152,3.1844,2.1003,1.8976,0.0,3.8297,1023755.25
2000-10-10,33.2987,44.0475,3.2233,2.126,1.9208,0.0,3.7834,1036278.25
2000-10-11,32.8963,43.5152,3.1844,2.1003,1.8976,0.0,3.8297,1023755.25
