trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2020-01-16,32.4406,32.4406,1.7464,10.6697,10.6697,,,33245090.0816
2020-01-17,31.8656,31.8656,1.7154,10.4806,10.4806,,,32655812.2663
2020-01-20,35.0761,35.0761,1.8882,11.5365,11.5365,,,35945946.7353
2020-01-21,36.8012,36.8012,1.9811,12.1039,12.1039,,,37713780.1812
2020-01-22,35.0761,35.0761,1.8882,11.5365,11.5365,,,35945946.7353
2020-01-23,33.7824,33.7824,1.8186,11.111,11.111,,,34620071.6508
2020-02-03,30.4281,30.4281,1.638,10.0078,10.0078,,,31182617.728
2020-02-04,32.6323,32.6323,1.7567,10.7327,10.7327,,,33441516.0201
2020-02-05,34.9803,34.9803,1.8831,11.505,11.505,,,35847733.766
2020-02-06,35.2678,35.2678,1.8986,11.5996,11.5996,,,36142372.6737
2020-02-07,37.0408,37.0408,1.994,12.1827,12.1827,,,37959312.6043
2020-02-10,37.2804,37.2804,2.0069,12.2615,12.2615,,,38204845.0274
2020-02-11,36.2741,36.2741,1.9527,11.9305,11.9305,,,37173608.8505
2020-02-12,36.5616,36.5616,1.9682,12.0251,12.0251,,,37468247.7582
2020-02-13,35.747,35.747,1.9244,11.7572,11.7572,,,36633437.5198
2020-02-14,34.9803,34.9803,1.8831,11.505,11.505,,,35847733.766
2020-02-17,34.9803,34.9803,1.8831,11.505,11.505,,,35847733.766
2020-02-18,36.945,36.945,1.9888,12.1512,12.1512,,,37861099.6351
2020-02-19,35.6991,35.6991,1.9218,11.7414,11.7414,,,36584331.0352
2020-02-20,36.4179,36.4179,1.9605,11.9778,11.9778,,,37320928.3044
2020-02-21,36.0824,36.0824,1.9424,11.8675,11.8675,,,36977182.9121
2020-02-24,34.9803,34.9803,1.8831,11.505,11.505,,,35847733.766
2020-02-25,34.4532,34.4532,1.8547,11.3316,11.3316,,,35307562.4353
2020-02-26,34.2136,34.2136,1.8418,11.2528,11.2528,,,35062030.0123
2020-02-27,33.974,33.974,1.8289,11.174,11.174,,,34816497.5892
2020-02-28,32.9198,32.9198,1.7722,10.8273,10.8273,,,33736154.9278
2020-03-02,33.8782,33.8782,1.8238,11.1425,11.1425,,,34718284.62
2020-03-03,33.6386,33.6386,1.8109,11.0637,11.0637,,,34472752.1969
2020-03-04,33.3511,33.3511,1.7954,10.9691,10.9691,,,34178113.2893
2020-03-05,34.3574,34.3574,1.8495,11.3001,11.3001,,,35209349.4661
2020-03-06,33.6865,33.6865,1.8134,11.0795,11.0795,,,34521858.6815
2020-03-09,32.9677,32.9677,1.7747,10.8431,10.8431,,,33785261.4124
2020-03-10,33.2073,33.2073,1.7876,10.9219,10.9219,,,34030793.8354
2020-03-11,33.2553,33.2553,1.7902,10.9376,10.9376,,,34079900.32
2020-03-12,32.5365,32.5365,1.7515,10.7012,10.7012,,,33343303.0509
2020-03-13,32.0573,32.0573,1.7257,10.5436,10.5436,,,32852238.2048
2020-03-16,31.1469,31.1469,1.6767,10.2442,10.2442,,,31919214.9972
2020-03-17,30.6198,30.6198,1.6483,10.0708,10.0708,,,31379043.6664
2020-03-18,30.1885,30.1885,1.6251,9.929,9.929,,,30937085.3049
2020-03-19,29.8531,29.8531,1.6071,9.8186,9.8186,,,30593339.9127
2020-03-20,30.3322,30.3322,1.6329,9.9762,9.9762,,,31084404.7588
2020-03-23,29.1343,29.1343,1.5684,9.5822,9.5822,,,29856742.6435
2020-03-24,29.901,29.901,1.6096,9.8344,9.8344,,,30642446.3973
2020-03-25,30.9073,30.9073,1.6638,10.1654,10.1654,,,31673682.5741
2020-03-26,30.6677,30.6677,1.6509,10.0866,10.0866,,,31428150.151
2020-03-27,30.4281,30.4281,1.638,10.0078,10.0078,,,31182617.728
2020-03-30,29.8051,29.8051,1.6045,9.8029,9.8029,,,30544233.428
2020-03-31,29.7093,29.7093,1.5993,9.7714,9.7714,,,30446020.4588
2020-04-01,29.6614,29.6614,1.5968,9.7556,9.7556,,,30396913.9742
2020-04-02,29.901,29.901,1.6096,9.8344,9.8344,,,30642446.3973
2020-04-03,29.6135,29.6135,1.5942,9.7398,9.7398,,,30347807.4896
2020-04-07,30.2364,30.2364,1.6277,9.9447,9.9447,,,30986191.7895
2020-04-08,30.6198,30.6198,1.6483,10.0708,10.0708,,,31379043.6664
2020-04-09,30.476,30.476,1.6406,10.0235,10.0235,,,31231724.2126
2020-04-10,29.9489,29.9489,1.6122,9.8502,9.8502,,,30691552.8819
2020-04-13,29.7572,29.7572,1.6019,9.7871,9.7871,,,30495126.9434
2020-04-14,30.0447,30.0447,1.6174,9.8817,9.8817,,,30789765.8511
2020-04-15,29.8531,29.8531,1.6071,9.8186,9.8186,,,30593339.9127
2020-04-16,25.7107,25.7107,1.6204,9.3168,9.3168,,,30691552.8819
2020-04-17,25.8342,25.8342,1.6282,9.3615,9.3615,,,30838872.3357
2020-04-20,25.7519,25.7519,1.623,9.3317,9.3317,,,30740659.3665
2020-04-21,25.4228,25.4228,1.6022,9.2125,9.2125,,,30347807.4896
2020-04-22,25.3816,25.3816,1.5997,9.1975,9.1975,,,30298701.005
2020-04-23,25.2994,25.2994,1.5945,9.1677,9.1677,,,30200488.0358
2020-04-24,25.1348,25.1348,1.5841,9.1081,9.1081,,,30004062.0973
2020-04-27,25.0937,25.0937,1.5815,9.0932,9.0932,,,29954955.6127
2020-04-28,24.8057,24.8057,1.5634,8.9888,8.9888,,,29611210.2204
2020-04-29,26.1221,26.1221,1.6463,9.4659,9.4659,,,31182617.728
2020-04-30,26.7392,32.2633,1.7412,9.6895,10.6118,,,31919214.9972
2020-05-06,26.3278,31.7669,1.7144,9.5404,10.4485,,,31428150.151
